Igehely	Kapcsolódó igehely	Kapcsolódó igehely magyar megjelenítése	Votes
Ján 12:41	Ézs 6:10	Ézs 6,10	6
Ján 12:41	ApCsel 10:43	ApCsel 10,43	2
Ján 12:41	2Móz 33:18	2Móz 33,18	2
Ján 12:41	2Móz 33:23	2Móz 33,23	2
Ján 12:41	Jel 19:10	Jel 19,10	2
Ján 12:41	Ján 1:14	Ján 1,14	4
Ján 12:41	Zsid 1:3	Zsid 1,3	2
Ján 12:41	2Kor 4:6	2Kor 4,6	3
Ján 12:41	1Pét 1:11	1Pét 1,11	2
Ján 12:41	Luk 24:27	Luk 24,27	2
Ján 12:42	1Pét 4:12	1Pét 4,12	3
Ján 12:42	1Pét 4:16	1Pét 4,16	3
Ján 12:42	Luk 6:22	Luk 6,22	3
Ján 12:42	1Ján 4:15	1Ján 4,15	3
Ján 12:42	Róm 10:10	Róm 10,10	2
Ján 12:42	Ján 16:2	Ján 16,2	3
Ján 12:42	Ézs 66:5	Ézs 66,5	3
Ján 12:42	Ézs 51:7	Ézs 51,7	7
Ján 12:42	Luk 12:8	Luk 12,8	3
Ján 12:42	ApCsel 5:41	ApCsel 5,41	3
Ján 12:42	Ézs 57:11	Ézs 57,11	3
Ján 12:42	Ján 3:2	Ján 3,2	3
Ján 12:42	Ján 7:13	Ján 7,13	6
Ján 12:42	Ján 19:38	Ján 19,38	3
Ján 12:42	Péld 29:25	Péld 29,25	5
Ján 12:42	Ján 11:45	Ján 11,45	3
Ján 12:42	1Ján 4:2	1Ján 4,2	3
Ján 12:42	Ján 9:34	Ján 9,34	3
Ján 12:42	Ján 7:48	Ján 7,48	3
Ján 12:42	Ján 7:51	Ján 7,51	3
Ján 12:42	Mt 26:69	Mt 26,69	3
Ján 12:42	Mt 26:75	Mt 26,75	3
Ján 12:42	Mt 10:32	Mt 10,32	4
Ján 12:42	Ján 9:22	Ján 9,22	6
Ján 12:42	Ján 12:11	Ján 12,11	3
Ján 12:43	Ján 5:41	Ján 5,41	14
Ján 12:43	Mt 23:5	Mt 23,5	16
Ján 12:43	Mt 23:7	Mt 23,7	16
Ján 12:43	Luk 16:15	Luk 16,15	14
Ján 12:43	1Thessz 2:6	1Thessz 2,6	11
Ján 12:43	1Pét 3:4	1Pét 3,4	5
Ján 12:43	Mt 6:2	Mt 6,2	7
Ján 12:43	2Kor 10:18	2Kor 10,18	10
Ján 12:43	Ján 12:26	Ján 12,26	6
Ján 12:43	Ján 5:44	Ján 5,44	27
Ján 12:43	1Kor 4:5	1Kor 4,5	6
Ján 12:43	Róm 2:7	Róm 2,7	5
Ján 12:43	1Pét 1:7	1Pét 1,7	5
Ján 12:43	1Pét 1:8	1Pét 1,8	5
Ján 12:43	Luk 19:17	Luk 19,17	6
Ján 12:43	1Sám 2:30	1Sám 2,30	6
Ján 12:43	Ján 8:54	Ján 8,54	6
Ján 12:43	Zsolt 22:29	Zsolt 22,29	5
Ján 12:44	Ézs 55:1	Ézs 55,1	3
Ján 12:44	Ézs 55:3	Ézs 55,3	3
Ján 12:44	Péld 8:1	Péld 8,1	3
Ján 12:44	Ján 7:28	Ján 7,28	4
Ján 12:44	Ján 5:24	Ján 5,24	6
Ján 12:44	Péld 1:20	Péld 1,20	2
Ján 12:44	Ján 13:20	Ján 13,20	7
Ján 12:44	Mt 10:40	Mt 10,40	11
Ján 12:44	Mk 9:37	Mk 9,37	6
Ján 12:44	1Pét 1:21	1Pét 1,21	4
Ján 12:44	Ján 11:43	Ján 11,43	3
Ján 12:45	Ján 12:41	Ján 12,41	3
Ján 12:45	1Ján 5:20	1Ján 5,20	1
Ján 12:45	Kol 1:15	Kol 1,15	7
Ján 12:45	Ján 14:9	Ján 14,9	9
Ján 12:45	Ján 14:10	Ján 14,10	9
Ján 12:45	Ján 15:24	Ján 15,24	2
Ján 12:45	2Kor 4:6	2Kor 4,6	7
Ján 12:45	Zsid 1:3	Zsid 1,3	3
Ján 12:46	Ézs 42:7	Ézs 42,7	10
Ján 12:46	Ján 8:12	Ján 8,12	49
Ján 12:46	ApCsel 26:18	ApCsel 26,18	10
Ján 12:46	Ézs 42:15	Ézs 42,15	3
Ján 12:46	1Ján 1:1	1Ján 1,1	3
Ján 12:46	1Ján 1:3	1Ján 1,3	3
Ján 12:46	Ján 3:19	Ján 3,19	9
Ján 12:46	Ef 5:14	Ef 5,14	3
Ján 12:46	Ján 9:5	Ján 9,5	13
Ján 12:46	Mal 4:2	Mal 4,2	3
Ján 12:46	Luk 2:32	Luk 2,32	3
Ján 12:46	Mt 4:16	Mt 4,16	4
Ján 12:46	Ján 1:9	Ján 1,9	4
Ján 12:46	Luk 1:76	Luk 1,76	5
Ján 12:46	Luk 1:79	Luk 1,79	5
Ján 12:46	Ján 9:39	Ján 9,39	2
Ján 12:46	Ján 1:4	Ján 1,4	9
Ján 12:46	Ján 1:5	Ján 1,5	9
Ján 12:46	Ézs 40:1	Ézs 40,1	1
Ján 12:46	Ján 12:35	Ján 12,35	13
Ján 12:46	Ján 12:36	Ján 12,36	13
Ján 12:46	1Ján 2:8	1Ján 2,8	4
Ján 12:46	1Ján 2:9	1Ján 2,9	4
Ján 12:46	Zsolt 36:9	Zsolt 36,9	36
Ján 12:47	1Tim 1:15	1Tim 1,15	4
Ján 12:47	1Tim 1:16	1Tim 1,16	4
Ján 12:47	Luk 19:10	Luk 19,10	3
Ján 12:47	Ján 12:48	Ján 12,48	6
Ján 12:47	Mt 18:10	Mt 18,10	1
Ján 12:47	2Pét 3:15	2Pét 3,15	1
Ján 12:47	Ján 5:45	Ján 5,45	2
Ján 12:47	Luk 9:56	Luk 9,56	-2
Ján 12:47	Ján 8:15	Ján 8,15	7
Ján 12:47	Ján 8:16	Ján 8,16	7
Ján 12:47	Mt 20:28	Mt 20,28	2
Ján 12:47	Ján 3:17	Ján 3,17	14
Ján 12:47	1Ján 4:14	1Ján 4,14	3
Ján 12:47	Ján 8:26	Ján 8,26	1
Ján 12:48	Mk 8:31	Mk 8,31	3
Ján 12:48	Luk 10:16	Luk 10,16	19
Ján 12:48	Mk 16:16	Mk 16,16	5
Ján 12:48	5Móz 18:18	5Móz 18,18	6
Ján 12:48	5Móz 18:19	5Móz 18,19	6
Ján 12:48	Ján 11:24	Ján 11,24	10
Ján 12:48	Luk 9:26	Luk 9,26	5
Ján 12:48	Zsid 2:3	Zsid 2,3	6
Ján 12:48	Ézs 53:3	Ézs 53,3	7
Ján 12:48	2Thessz 1:8	2Thessz 1,8	12
Ján 12:48	Zsid 12:25	Zsid 12,25	9
Ján 12:48	Luk 9:22	Luk 9,22	5
Ján 12:48	2Kor 2:15	2Kor 2,15	3
Ján 12:48	2Kor 2:16	2Kor 2,16	3
Ján 12:48	Mt 21:42	Mt 21,42	6
Ján 12:48	Luk 17:25	Luk 17,25	5
Ján 12:48	Mt 25:31	Mt 25,31	5
Ján 12:48	2Kor 4:3	2Kor 4,3	5
Ján 12:48	Ján 5:45	Ján 5,45	6
Ján 12:48	Mk 12:10	Mk 12,10	5
Ján 12:48	Zsid 10:29	Zsid 10,29	7
Ján 12:48	Zsid 10:31	Zsid 10,31	7
Ján 12:48	ApCsel 3:23	ApCsel 3,23	4
Ján 12:48	Luk 7:30	Luk 7,30	5
Ján 12:48	Róm 2:16	Róm 2,16	13
Ján 12:48	1Sám 8:7	1Sám 8,7	5
Ján 12:48	1Sám 10:19	1Sám 10,19	6
Ján 12:48	Luk 20:17	Luk 20,17	5
Ján 12:48	Ján 3:17	Ján 3,17	10
Ján 12:48	Ján 3:20	Ján 3,20	10
Ján 12:48	Zsid 9:27	Zsid 9,27	14
Ján 12:48	Zsid 9:28	Zsid 9,28	14
Ján 12:49	Jel 1:1	Jel 1,1	4
Ján 12:49	5Móz 18:18	5Móz 18,18	12
Ján 12:49	Ján 15:15	Ján 15,15	8
Ján 12:49	Ján 8:42	Ján 8,42	8
Ján 12:49	Ján 6:38	Ján 6,38	7
Ján 12:49	Ján 6:40	Ján 6,40	7
Ján 12:49	Ján 3:11	Ján 3,11	7
Ján 12:49	Ján 8:26	Ján 8,26	16
Ján 12:49	Ján 14:10	Ján 14,10	17
Ján 12:49	Ján 5:30	Ján 5,30	15
Ján 12:49	Ján 3:32	Ján 3,32	7
Ján 12:49	Ján 17:8	Ján 17,8	14
Ján 12:49	Ján 14:31	Ján 14,31	11
Ján 12:50	Ján 17:3	Ján 17,3	5
Ján 12:50	1Ján 2:25	1Ján 2,25	2
Ján 12:50	1Ján 5:11	1Ján 5,11	2
Ján 12:50	1Ján 5:13	1Ján 5,13	2
Ján 12:50	Ján 6:68	Ján 6,68	5
Ján 12:50	Ján 20:31	Ján 20,31	2
Ján 12:50	1Ján 3:23	1Ján 3,23	2
Ján 12:50	1Ján 3:24	1Ján 3,24	2
Ján 12:50	1Ján 5:20	1Ján 5,20	3
Ján 12:50	1Tim 1:16	1Tim 1,16	2
Ján 12:50	Ján 6:63	Ján 6,63	4
Ján 13:1	Mt 26:2	Mt 26,2	2
Ján 13:1	Mt 26:5	Mt 26,5	2
Ján 13:1	Ján 17:26	Ján 17,26	2
Ján 13:1	1Pét 1:13	1Pét 1,13	2
Ján 13:1	Ján 6:4	Ján 6,4	2
Ján 13:1	Zsid 6:11	Zsid 6,11	2
Ján 13:1	Ján 17:16	Ján 17,16	4
Ján 13:1	Ján 18:4	Ján 18,4	5
Ján 13:1	Ján 15:13	Ján 15,13	2
Ján 13:1	Ján 15:14	Ján 15,14	2
Ján 13:1	Ján 8:20	Ján 8,20	1
Ján 13:1	Zsid 3:14	Zsid 3,14	3
Ján 13:1	Ján 13:34	Ján 13,34	8
Ján 13:1	Mk 14:1	Mk 14,1	2
Ján 13:1	Mk 14:2	Mk 14,2	2
Ján 13:1	Ján 13:3	Ján 13,3	7
Ján 13:1	Mt 26:45	Mt 26,45	3
Ján 13:1	Ef 5:25	Ef 5,25	4
Ján 13:1	Ef 5:26	Ef 5,26	4
Ján 13:1	1Ján 4:19	1Ján 4,19	8
Ján 13:1	Ján 16:5	Ján 16,5	2
Ján 13:1	Ján 16:7	Ján 16,7	2
Ján 13:1	Ján 16:28	Ján 16,28	7
Ján 13:1	Ján 17:13	Ján 17,13	2
Ján 13:1	Ján 17:14	Ján 17,14	2
Ján 13:1	Luk 22:53	Luk 22,53	2
Ján 13:1	Jel 1:5	Jel 1,5	3
Ján 13:1	Ján 17:9	Ján 17,9	2
Ján 13:1	Ján 17:11	Ján 17,11	2
Ján 13:1	Ján 15:9	Ján 15,9	3
Ján 13:1	Ján 15:10	Ján 15,10	3
Ján 13:1	Ján 7:30	Ján 7,30	2
Ján 13:1	Ján 7:6	Ján 7,6	2
Ján 13:1	Zsid 3:6	Zsid 3,6	2
Ján 13:1	Mt 28:20	Mt 28,20	2
Ján 13:1	Luk 22:1	Luk 22,1	2
Ján 13:1	Luk 22:2	Luk 22,2	2
Ján 13:1	Jer 31:3	Jer 31,3	2
Ján 13:1	Ján 17:5	Ján 17,5	3
Ján 13:1	Ján 17:1	Ján 17,1	4
Ján 13:1	1Kor 1:8	1Kor 1,8	4
Ján 13:1	Ján 14:28	Ján 14,28	2
Ján 13:1	Luk 13:32	Luk 13,32	2
Ján 13:1	Luk 13:33	Luk 13,33	2
Ján 13:1	Luk 9:51	Luk 9,51	2
Ján 13:1	Ján 11:9	Ján 11,9	2
Ján 13:1	Ján 11:10	Ján 11,10	2
Ján 13:1	Róm 8:37	Róm 8,37	2
Ján 13:1	Ján 12:23	Ján 12,23	10
Ján 13:1	Ján 11:55	Ján 11,55	2
Ján 13:2	Jel 17:17	Jel 17,17	2
Ján 13:2	Jak 1:13	Jak 1,13	6
Ján 13:2	Jak 1:17	Jak 1,17	6
Ján 13:2	Ef 2:3	Ef 2,3	2
Ján 13:2	Ján 6:70	Ján 6,70	2
Ján 13:2	Ján 6:71	Ján 6,71	2
Ján 13:2	2Kor 8:16	2Kor 8,16	2
Ján 13:2	Luk 22:31	Luk 22,31	2
Ján 13:2	Ezsd 7:27	Ezsd 7,27	2
Ján 13:2	Ján 13:4	Ján 13,4	1
Ján 13:2	Ján 13:26	Ján 13,26	2
Ján 13:2	Ján 13:27	Ján 13,27	2
Ján 13:2	Luk 22:3	Luk 22,3	2
Ján 13:2	ApCsel 5:3	ApCsel 5,3	4
Ján 13:2	Neh 2:12	Neh 2,12	2
Ján 13:3	Ján 16:27	Ján 16,27	5
Ján 13:3	Ján 16:28	Ján 16,28	5
Ján 13:3	Ján 3:35	Ján 3,35	12
Ján 13:3	Ján 3:13	Ján 3,13	2
Ján 13:3	Ján 17:2	Ján 17,2	6
Ján 13:3	Zsid 2:8	Zsid 2,8	3
Ján 13:3	Zsid 2:9	Zsid 2,9	3
Ján 13:3	Ján 7:29	Ján 7,29	2
Ján 13:3	1Kor 15:27	1Kor 15,27	4
Ján 13:3	Ján 13:1	Ján 13,1	2
Ján 13:3	Mt 11:27	Mt 11,27	9
Ján 13:3	Mt 28:18	Mt 28,18	6
Ján 13:3	Zsid 1:2	Zsid 1,2	7
Ján 13:3	Ján 1:18	Ján 1,18	2
Ján 13:3	Ján 8:42	Ján 8,42	6
Ján 13:3	Ef 1:21	Ef 1,21	4
Ján 13:3	Ef 1:22	Ef 1,22	4
Ján 13:3	ApCsel 2:36	ApCsel 2,36	2
Ján 13:3	Ján 17:5	Ján 17,5	2
Ján 13:3	Ján 17:8	Ján 17,8	2
Ján 13:3	Ján 7:33	Ján 7,33	2
Ján 13:3	Luk 10:22	Luk 10,22	2
Ján 13:3	Fil 2:9	Fil 2,9	4
Ján 13:3	Fil 2:11	Fil 2,11	4
Ján 13:3	Ján 5:22	Ján 5,22	2
Ján 13:3	Ján 5:27	Ján 5,27	2
Ján 13:3	Ján 17:11	Ján 17,11	2
Ján 13:3	Ján 17:13	Ján 17,13	2
Ján 13:4	Luk 22:27	Luk 22,27	7
Ján 13:4	Luk 12:37	Luk 12,37	6
Ján 13:4	Luk 17:7	Luk 17,7	3
Ján 13:4	2Kor 8:9	2Kor 8,9	7
Ján 13:4	Fil 2:6	Fil 2,6	5
Ján 13:4	Fil 2:8	Fil 2,8	5
Ján 13:5	ApCsel 22:16	ApCsel 22,16	4
Ján 13:5	Tit 3:3	Tit 3,3	4
Ján 13:5	Tit 3:5	Tit 3,5	4
Ján 13:5	2Móz 29:4	2Móz 29,4	2
Ján 13:5	1Ján 5:6	1Ján 5,6	3
Ján 13:5	Ef 5:26	Ef 5,26	4
Ján 13:5	Ján 13:12	Ján 13,12	3
Ján 13:5	Ján 13:14	Ján 13,14	3
Ján 13:5	Ján 13:10	Ján 13,10	1
Ján 13:5	1Tim 5:10	1Tim 5,10	6
Ján 13:5	1Móz 18:4	1Móz 18,4	6
Ján 13:5	1Ján 1:7	1Ján 1,7	3
Ján 13:5	Zsolt 51:2	Zsolt 51,2	8
Ján 13:5	2Kir 5:10	2Kir 5,10	3
Ján 13:5	2Kir 5:13	2Kir 5,13	3
Ján 13:5	Luk 7:38	Luk 7,38	3
Ján 13:5	Jel 7:14	Jel 7,14	4
Ján 13:5	Zsid 10:22	Zsid 10,22	4
Ján 13:5	1Sám 25:41	1Sám 25,41	4
Ján 13:5	1Móz 19:2	1Móz 19,2	7
Ján 13:5	Jel 1:5	Jel 1,5	2
Ján 13:5	Ján 13:8	Ján 13,8	1
Ján 13:5	Luk 7:44	Luk 7,44	9
Ján 13:5	3Móz 14:8	3Móz 14,8	4
Ján 13:5	Ján 19:34	Ján 19,34	3
Ján 13:5	Ézs 1:16	Ézs 1,16	2
Ján 13:5	Ez 36:25	Ez 36,25	3
Ján 13:5	1Kor 6:11	1Kor 6,11	4
Ján 13:5	Zak 13:1	Zak 13,1	3
Ján 13:5	2Kir 3:11	2Kir 3,11	4
Ján 13:6	Ján 1:27	Ján 1,27	2
Ján 13:6	Mt 3:11	Mt 3,11	2
Ján 13:6	Mt 3:14	Mt 3,14	2
Ján 13:6	Luk 5:8	Luk 5,8	1
Ján 13:7	Jak 5:7	Jak 5,7	10
Ján 13:7	Jak 5:11	Jak 5,11	10
Ján 13:7	Jer 32:24	Jer 32,24	3
Ján 13:7	Jer 32:25	Jer 32,25	3
Ján 13:7	Dán 12:8	Dán 12,8	16
Ján 13:7	Ján 13:36	Ján 13,36	5
Ján 13:7	Ján 13:10	Ján 13,10	8
Ján 13:7	Ján 13:12	Ján 13,12	8
Ján 13:7	Dán 12:12	Dán 12,12	6
Ján 13:7	Jer 32:43	Jer 32,43	1
Ján 13:7	Ján 14:26	Ján 14,26	10
Ján 13:7	Hab 2:1	Hab 2,1	6
Ján 13:7	Hab 2:3	Hab 2,3	6
Ján 13:7	Ján 12:16	Ján 12,16	15
Ján 13:8	Jel 1:5	Jel 1,5	4
Ján 13:8	Mt 26:35	Mt 26,35	3
Ján 13:8	Mt 16:22	Mt 16,22	3
Ján 13:8	Zsid 9:22	Zsid 9,22	4
Ján 13:8	Zsid 9:23	Zsid 9,23	4
Ján 13:8	Zak 13:1	Zak 13,1	4
Ján 13:8	1Kor 6:11	1Kor 6,11	7
Ján 13:8	Mt 26:33	Mt 26,33	4
Ján 13:8	Ján 3:5	Ján 3,5	4
Ján 13:8	Ézs 4:4	Ézs 4,4	4
Ján 13:8	Kol 2:23	Kol 2,23	4
Ján 13:8	Ez 36:25	Ez 36,25	7
Ján 13:8	Ef 5:26	Ef 5,26	6
Ján 13:8	Zsid 10:4	Zsid 10,4	4
Ján 13:8	Zsid 10:10	Zsid 10,10	4
Ján 13:8	ApCsel 22:16	ApCsel 22,16	8
Ján 13:8	Ez 16:4	Ez 16,4	4
Ján 13:8	Ez 16:9	Ez 16,9	4
Ján 13:8	Tit 3:5	Tit 3,5	8
Ján 13:8	Jel 7:14	Jel 7,14	4
Ján 13:8	1Móz 42:38	1Móz 42,38	3
Ján 13:8	Zsid 10:22	Zsid 10,22	6
Ján 13:8	Kol 2:18	Kol 2,18	4
Ján 13:8	Ján 13:6	Ján 13,6	2
Ján 13:8	Mt 21:29	Mt 21,29	4
Ján 13:9	Jer 4:14	Jer 4,14	2
Ján 13:9	Zsolt 51:2	Zsolt 51,2	5
Ján 13:9	Zsid 10:22	Zsid 10,22	3
Ján 13:9	Mt 27:24	Mt 27,24	2
Ján 13:9	Zsolt 26:6	Zsolt 26,6	3
Ján 13:9	1Pét 3:21	1Pét 3,21	4
Ján 13:9	Zsolt 51:7	Zsolt 51,7	5
Ján 13:10	1Ján 1:7	1Ján 1,7	1
Ján 13:10	1Ján 1:10	1Ján 1,10	1
Ján 13:10	4Móz 19:19	4Móz 19,19	4
Ján 13:10	4Móz 19:21	4Móz 19,21	4
Ján 13:10	1Thessz 5:23	1Thessz 5,23	1
Ján 13:10	Ef 5:26	Ef 5,26	3
Ján 13:10	Ef 5:27	Ef 5,27	3
Ján 13:10	Ef 4:22	Ef 4,22	2
Ján 13:10	Ef 4:24	Ef 4,24	2
Ján 13:10	4Móz 19:12	4Móz 19,12	3
Ján 13:10	4Móz 19:13	4Móz 19,13	3
Ján 13:10	3Móz 17:15	3Móz 17,15	3
Ján 13:10	3Móz 17:16	3Móz 17,16	3
Ján 13:10	Ján 15:3	Ján 15,3	7
Ján 13:10	Jer 50:20	Jer 50,20	0
Ján 13:10	Jak 3:2	Jak 3,2	1
Ján 13:10	Én 4:7	Én 4,7	0
Ján 13:10	2Kor 7:1	2Kor 7,1	6
Ján 13:10	Préd 7:20	Préd 7,20	0
Ján 13:10	2Kor 5:17	2Kor 5,17	5
Ján 13:10	Róm 7:20	Róm 7,20	2
Ján 13:10	Róm 7:23	Róm 7,23	2
Ján 13:10	4Móz 19:7	4Móz 19,7	2
Ján 13:10	4Móz 19:8	4Móz 19,8	2
Ján 13:10	2Kor 5:21	2Kor 5,21	2
Ján 13:10	Zsid 9:10	Zsid 9,10	1
Ján 13:10	3Móz 16:26	3Móz 16,26	2
Ján 13:10	3Móz 16:28	3Móz 16,28	2
Ján 13:10	Mt 6:12	Mt 6,12	0
Ján 13:11	Ján 13:21	Ján 13,21	4
Ján 13:11	Ján 13:2	Ján 13,2	4
Ján 13:11	Mt 26:24	Mt 26,24	3
Ján 13:11	Mt 26:25	Mt 26,25	3
Ján 13:11	Ján 13:18	Ján 13,18	4
Ján 13:11	Ján 13:26	Ján 13,26	5
Ján 13:11	Ján 17:12	Ján 17,12	1
Ján 13:11	Ján 6:64	Ján 6,64	3
Ján 13:11	Ján 6:71	Ján 6,71	3
Ján 13:11	Ján 2:25	Ján 2,25	3
Ján 13:12	Ján 13:4	Ján 13,4	3
Ján 13:12	Ez 24:24	Ez 24,24	2
Ján 13:12	Mt 13:51	Mt 13,51	1
Ján 13:12	Ez 24:19	Ez 24,19	1
Ján 13:12	Ján 13:7	Ján 13,7	4
Ján 13:12	Mk 4:13	Mk 4,13	0
Ján 13:13	Fil 3:8	Fil 3,8	3
Ján 13:13	Jer 1:12	Jer 1,12	1
Ján 13:13	Luk 10:28	Luk 10,28	2
Ján 13:13	Róm 14:8	Róm 14,8	4
Ján 13:13	Róm 14:9	Róm 14,9	4
Ján 13:13	2Pét 1:14	2Pét 1,14	1
Ján 13:13	2Pét 1:16	2Pét 1,16	1
Ján 13:13	Luk 6:46	Luk 6,46	7
Ján 13:13	Luk 7:43	Luk 7,43	2
Ján 13:13	Mt 7:21	Mt 7,21	2
Ján 13:13	Mt 7:22	Mt 7,22	2
Ján 13:13	Jak 2:19	Jak 2,19	2
Ján 13:13	Ján 11:28	Ján 11,28	5
Ján 13:13	Mt 23:8	Mt 23,8	3
Ján 13:13	Mt 23:10	Mt 23,10	3
Ján 13:13	1Kor 12:3	1Kor 12,3	6
Ján 13:13	1Kor 8:6	1Kor 8,6	3
Ján 13:13	Fil 2:11	Fil 2,11	6
Ján 13:14	Luk 22:26	Luk 22,26	14
Ján 13:14	Luk 22:27	Luk 22,27	14
Ján 13:14	1Kor 9:19	1Kor 9,19	4
Ján 13:14	1Kor 9:22	1Kor 9,22	4
Ján 13:14	Mk 10:43	Mk 10,43	9
Ján 13:14	Mk 10:45	Mk 10,45	9
Ján 13:14	Róm 12:16	Róm 12,16	12
Ján 13:14	1Pét 5:5	1Pét 5,5	18
Ján 13:14	Zsid 12:2	Zsid 12,2	4
Ján 13:14	Mt 20:26	Mt 20,26	6
Ján 13:14	Mt 20:28	Mt 20,28	6
Ján 13:14	Fil 2:2	Fil 2,2	7
Ján 13:14	Fil 2:8	Fil 2,8	7
Ján 13:14	Zsid 5:8	Zsid 5,8	7
Ján 13:14	Zsid 5:9	Zsid 5,9	7
Ján 13:14	2Kor 8:9	2Kor 8,9	4
Ján 13:14	Gal 5:13	Gal 5,13	13
Ján 13:14	1Kor 8:13	1Kor 8,13	6
Ján 13:14	1Pét 4:1	1Pét 4,1	10
Ján 13:14	ApCsel 20:35	ApCsel 20,35	16
Ján 13:14	2Kor 10:1	2Kor 10,1	4
Ján 13:14	Gal 6:1	Gal 6,1	5
Ján 13:14	Gal 6:2	Gal 6,2	5
Ján 13:14	Róm 15:1	Róm 15,1	5
Ján 13:14	Róm 15:3	Róm 15,3	5
Ján 13:14	Róm 12:10	Róm 12,10	1
Ján 13:15	1Pét 2:21	1Pét 2,21	6
Ján 13:15	1Pét 3:17	1Pét 3,17	5
Ján 13:15	1Pét 3:18	1Pét 3,18	5
Ján 13:15	Ef 5:2	Ef 5,2	6
Ján 13:15	Mt 11:29	Mt 11,29	9
Ján 13:15	1Ján 2:6	1Ján 2,6	8
Ján 13:15	Róm 15:5	Róm 15,5	2
Ján 13:16	Mt 10:24	Mt 10,24	8
Ján 13:16	Mt 10:25	Mt 10,25	8
Ján 13:16	Ján 3:3	Ján 3,3	3
Ján 13:16	Ján 3:5	Ján 3,5	7
Ján 13:16	Luk 6:40	Luk 6,40	13
Ján 13:16	Ján 15:20	Ján 15,20	10
Ján 13:17	Zsid 11:7	Zsid 11,7	4
Ján 13:17	Zsid 11:8	Zsid 11,8	4
Ján 13:17	Mt 22:38	Mt 22,38	1
Ján 13:17	Mt 22:41	Mt 22,41	1
Ján 13:17	2Móz 40:16	2Móz 40,16	6
Ján 13:17	Mt 7:24	Mt 7,24	7
Ján 13:17	Mt 7:25	Mt 7,25	7
Ján 13:17	2Kor 5:14	2Kor 5,14	1
Ján 13:17	2Kor 5:15	2Kor 5,15	1
Ján 13:17	Jel 22:14	Jel 22,14	5
Ján 13:17	Luk 11:28	Luk 11,28	14
Ján 13:17	Mt 12:50	Mt 12,50	3
Ján 13:17	Jak 4:17	Jak 4,17	12
Ján 13:17	1Móz 6:22	1Móz 6,22	3
Ján 13:17	Ez 36:27	Ez 36,27	6
Ján 13:17	Zsolt 119:1	Zsolt 119,1	4
Ján 13:17	Zsolt 119:5	Zsolt 119,5	4
Ján 13:17	Jak 1:25	Jak 1,25	10
Ján 13:17	Gal 5:6	Gal 5,6	4
Ján 13:17	Luk 12:47	Luk 12,47	6
Ján 13:17	Luk 12:48	Luk 12,48	6
Ján 13:17	Zsolt 19:11	Zsolt 19,11	5
Ján 13:17	Jak 2:20	Jak 2,20	4
Ján 13:17	Jak 2:24	Jak 2,24	4
Ján 13:17	Ján 15:14	Ján 15,14	1
Ján 13:18	Ján 15:16	Ján 15,16	1
Ján 13:18	Ján 17:12	Ján 17,12	11
Ján 13:18	Jel 2:23	Jel 2,23	0
Ján 13:18	2Kor 4:5	2Kor 4,5	-1
Ján 13:18	Mt 26:23	Mt 26,23	13
Ján 13:18	Ján 15:19	Ján 15,19	2
Ján 13:18	Ján 6:70	Ján 6,70	3
Ján 13:18	Ján 21:17	Ján 21,17	0
Ján 13:18	Zsolt 41:9	Zsolt 41,9	57
Ján 13:18	Ján 13:26	Ján 13,26	5
Ján 13:18	Ján 13:10	Ján 13,10	4
Ján 13:18	Ján 13:11	Ján 13,11	4
Ján 13:18	Zsid 4:13	Zsid 4,13	1
Ján 13:18	Mk 14:20	Mk 14,20	7
Ján 13:18	Mt 10:36	Mt 10,36	1
Ján 13:19	Ézs 43:10	Ézs 43,10	7
Ján 13:19	Mt 24:25	Mt 24,25	3
Ján 13:19	Ézs 48:5	Ézs 48,5	4
Ján 13:19	Mal 3:1	Mal 3,1	3
Ján 13:19	Ján 1:15	Ján 1,15	2
Ján 13:19	Ján 8:23	Ján 8,23	4
Ján 13:19	Ján 8:24	Ján 8,24	4
Ján 13:19	Ézs 41:23	Ézs 41,23	2
Ján 13:19	Mt 11:3	Mt 11,3	3
Ján 13:19	Jel 1:17	Jel 1,17	5
Ján 13:19	Jel 1:18	Jel 1,18	5
Ján 13:19	Ján 16:4	Ján 16,4	5
Ján 13:19	Ján 14:29	Ján 14,29	7
Ján 13:19	Ján 8:58	Ján 8,58	3
Ján 13:19	Luk 21:13	Luk 21,13	2
Ján 13:20	Luk 10:16	Luk 10,16	14
Ján 13:20	Mk 9:37	Mk 9,37	8
Ján 13:20	Ján 12:44	Ján 12,44	5
Ján 13:20	Ján 12:48	Ján 12,48	5
Ján 13:20	1Thessz 4:8	1Thessz 4,8	2
Ján 13:20	Kol 2:6	Kol 2,6	3
Ján 13:20	Mt 10:40	Mt 10,40	6
Ján 13:20	Mt 10:42	Mt 10,42	6
Ján 13:20	Luk 9:48	Luk 9,48	10
Ján 13:20	Gal 4:14	Gal 4,14	6
Ján 13:20	Mt 25:40	Mt 25,40	8
Ján 13:21	Mk 3:5	Mk 3,5	2
Ján 13:21	Ján 11:33	Ján 11,33	3
Ján 13:21	Ján 13:2	Ján 13,2	3
Ján 13:21	Mt 26:38	Mt 26,38	3
Ján 13:21	Luk 22:21	Luk 22,21	4
Ján 13:21	Luk 22:22	Luk 22,22	4
Ján 13:21	Ján 11:38	Ján 11,38	2
Ján 13:21	ApCsel 1:16	ApCsel 1,16	2
Ján 13:21	ApCsel 1:17	ApCsel 1,17	2
