Igehely	Strong-szám	Görög szóalak	Morfológiai kód
Zsolt 112:10	G0268	αμαρτωλος	A-NSM
Zsolt 112:10	G3708	οψεται	V-FMI-3S
Zsolt 112:10	G2532	και	CONJ
Zsolt 112:10	G3710	οργισθησεται	V-FPI-3S
Zsolt 112:10	G3588	τους	T-APM
Zsolt 112:10	G3599	οδοντας	N-APM
Zsolt 112:10	G0846	αυτου	D-GSM
Zsolt 112:10	G1031	βρυξει	V-FAI-3S
Zsolt 112:10	G2532	και	CONJ
Zsolt 112:10	G5080	τακησεται	V-FMI-3S
Zsolt 112:10	G1939	επιθυμια	N-NSF
Zsolt 112:10	G0268	αμαρτωλων	A-GPM
Zsolt 113:1	G0239	αλληλουια	INJ
Zsolt 113:1	G0134	αινειτε	V-PAD-2P
Zsolt 113:1	G3816	παιδες	N-NPM
Zsolt 113:1	G2962	κυριον	N-ASM
Zsolt 113:1	G0134	αινειτε	V-PAD-2P
Zsolt 113:1	G3588	το	T-ASN
Zsolt 113:1	G3686	ονομα	N-ASN
Zsolt 113:1	G2962	κυριου	N-GSM
Zsolt 113:2	G1510	ειη	V-PAO-3S
Zsolt 113:2	G3588	το	T-ASN
Zsolt 113:2	G3686	ονομα	N-ASN
Zsolt 113:2	G2962	κυριου	N-GSM
Zsolt 113:2	G2127	ευλογημενον	V-RMPAS
Zsolt 113:2	G0575	απο	PREP
Zsolt 113:2	G3588	του	T-GSM
Zsolt 113:2	G3568	νυν	ADV
Zsolt 113:2	G2532	και	CONJ
Zsolt 113:2	G2193	εως	PREP
Zsolt 113:2	G3588	του	T-GSM
Zsolt 113:2	G0165	αιωνος	N-GSM
Zsolt 113:3	G0575	απο	PREP
Zsolt 113:3	G0395	ανατολων	N-GPF
Zsolt 113:3	G2246	ηλιου	N-GSM
Zsolt 113:3	G3360	μεχρι	PREP
Zsolt 113:3	G1424	δυσμων	N-GPF
Zsolt 113:3	G0134	αινειτε	V-PAD-2P
Zsolt 113:3	G3588	το	T-ASN
Zsolt 113:3	G3686	ονομα	N-ASN
Zsolt 113:3	G2962	κυριου	N-GSM
Zsolt 113:4	G5308	υψηλος	A-NSM
Zsolt 113:4	G1909	επι	PREP
Zsolt 113:4	G3956	παντα	A-APN
Zsolt 113:4	G3588	τα	T-APN
Zsolt 113:4	G1484	εθνη	N-APN
Zsolt 113:4	G3588	ο	T-NSM
Zsolt 113:4	G2962	κυριος	N-NSM
Zsolt 113:4	G1909	επι	PREP
Zsolt 113:4	G3588	τους	T-APM
Zsolt 113:4	G3772	ουρανους	N-APM
Zsolt 113:4	G3588	η	T-NSF
Zsolt 113:4	G1391	δοξα	N-NSF
Zsolt 113:4	G0846	αυτου	D-GSM
Zsolt 113:5	G5100	τις	I-NSM
Zsolt 113:5	G3739	ως	PRT
Zsolt 113:5	G2962	κυριος	N-NSM
Zsolt 113:5	G3588	ο	T-NSM
Zsolt 113:5	G2316	θεος	N-NSM
Zsolt 113:5	G1473	ημων	P-GP
Zsolt 113:5	G3588	ο	T-NSM
Zsolt 113:5	G1722	εν	PREP
Zsolt 113:5	G5308	υψηλοις	A-DPM
Zsolt 113:6	G2532	και	CONJ
Zsolt 113:6	G3588	τα	T-APN
Zsolt 113:6	G5011	ταπεινα	A-APN
Zsolt 113:6	G1722	εν	PREP
Zsolt 113:6	G3588	τω	T-DSM
Zsolt 113:6	G3772	ουρανω	N-DSM
Zsolt 113:6	G2532	και	CONJ
Zsolt 113:6	G1722	εν	PREP
Zsolt 113:6	G3588	τη	T-DSF
Zsolt 113:6	G1065	γη	N-DSF
Zsolt 113:7	G3588	ο	T-NSM
Zsolt 113:7	G1453	εγειρων	V-PAPNS
Zsolt 113:7	G0575	απο	PREP
Zsolt 113:7	G1065	γης	N-GSF
Zsolt 113:7	G4434	πτωχον	N-ASM
Zsolt 113:7	G2532	και	CONJ
Zsolt 113:7	G0575	απο	PREP
Zsolt 113:7	G2874	κοπριας	N-GSF
Zsolt 113:7	G3993	πενητα	N-ASM
Zsolt 113:8	G3588	του	T-GSN
Zsolt 113:8	G2523	καθισαι	V-AAN
Zsolt 113:8	G0846	αυτον	D-ASM
Zsolt 113:8	G3326	μετα	PREP
Zsolt 113:8	G0758	αρχοντων	N-GPM
Zsolt 113:8	G3326	μετα	PREP
Zsolt 113:8	G0758	αρχοντων	N-GPM
Zsolt 113:8	G2992	λαου	N-GSM
Zsolt 113:8	G0846	αυτου	D-GSM
Zsolt 113:9	G3588	ο	T-NSM
Zsolt 113:9	G1722	εν	PREP
Zsolt 113:9	G3624	οικω	N-DSM
Zsolt 113:9	G3384	μητερα	N-ASF
Zsolt 113:9	G5043	τεκνων	N-GPN
Zsolt 113:9	G2165	ευφραινομενην	V-PMPAS
Zsolt 114:1	G0239	αλληλουια	INJ
Zsolt 114:1	G1722	εν	PREP
Zsolt 114:1	G1841	εξοδω	N-DSF
Zsolt 114:1	G2474	ισραηλ	N-PRI
Zsolt 114:1	G1537	εξ	PREP
Zsolt 114:1	G0125	αιγυπτου	N-GSF
Zsolt 114:1	G3624	οικου	N-GSM
Zsolt 114:1	G2384	ιακωβ	N-PRI
Zsolt 114:1	G1537	εκ	PREP
Zsolt 114:1	G2992	λαου	N-GSM
Zsolt 114:1	G0915	βαρβαρου	A-GSM
Zsolt 114:2	G1096	εγενηθη	V-API-3S
Zsolt 114:2	G2449	ιουδαια	N-NSF
Zsolt 114:2	G0846	αυτου	D-GSM
Zsolt 114:2	G2474	ισραηλ	N-PRI
Zsolt 114:2	G1849	εξουσια	N-NSF
Zsolt 114:2	G0846	αυτου	D-GSM
Zsolt 114:3	G3588	η	T-NSF
Zsolt 114:3	G2281	θαλασσα	N-NSF
Zsolt 114:3	G3708	ειδεν	V-AAI-3S
Zsolt 114:3	G2532	και	CONJ
Zsolt 114:3	G5343	εφυγεν	V-AAI-3S
Zsolt 114:3	G3588	ο	T-NSM
Zsolt 114:3	G2446	ιορδανης	N-NSM
Zsolt 114:3	G4762	εστραφη	V-API-3S
Zsolt 114:3	G1519	εις	PREP
Zsolt 114:3	G3588	τα	T-APN
Zsolt 114:3	G3694	οπισω	PREP
Zsolt 114:4	G3588	τα	T-NPN
Zsolt 114:4	G3735	ορη	N-NPN
Zsolt 114:4	G4640	εσκιρτησαν	V-AAI-3P
Zsolt 114:4	G5616	ωσει	PRT
Zsolt 114:4	G2532	και	CONJ
Zsolt 114:4	G3588	οι	T-NPM
Zsolt 114:4	G1015	βουνοι	N-NPM
Zsolt 114:4	G3739	ως	PRT
Zsolt 114:4	G0721	αρνια	N-NPN
Zsolt 114:4	G4263	προβατων	N-GPN
Zsolt 114:5	G5100	τι	I-ASN
Zsolt 114:5	G4771	σοι	P-DS
Zsolt 114:5	G1510	εστιν	V-PAI-3S
Zsolt 114:5	G2281	θαλασσα	N-NSF
Zsolt 114:5	G3754	οτι	CONJ
Zsolt 114:5	G5343	εφυγες	V-AAI-2S
Zsolt 114:5	G2532	και	CONJ
Zsolt 114:5	G4771	σοι	P-DS
Zsolt 114:5	G2446	ιορδανη	N-VSM
Zsolt 114:5	G3754	οτι	CONJ
Zsolt 114:5	G0402	ανεχωρησας	V-AAI-2S
Zsolt 114:5	G1519	εις	PREP
Zsolt 114:5	G3588	τα	T-APN
Zsolt 114:5	G3694	οπισω	PREP
Zsolt 114:6	G3588	τα	T-APN
Zsolt 114:6	G3735	ορη	N-APN
Zsolt 114:6	G3754	οτι	CONJ
Zsolt 114:6	G4640	εσκιρτησατε	V-AAI-2P
Zsolt 114:6	G5616	ωσει	PRT
Zsolt 114:6	G2532	και	CONJ
Zsolt 114:6	G3588	οι	T-NPM
Zsolt 114:6	G1015	βουνοι	N-NPM
Zsolt 114:6	G3739	ως	PRT
Zsolt 114:6	G0721	αρνια	N-NPN
Zsolt 114:6	G4263	προβατων	N-GPN
Zsolt 114:7	G0575	απο	PREP
Zsolt 114:7	G4383	προσωπου	N-GSN
Zsolt 114:7	G2962	κυριου	N-GSM
Zsolt 114:7	G4531	εσαλευθη	V-API-3S
Zsolt 114:7	G3588	η	T-NSF
Zsolt 114:7	G1065	γη	N-NSF
Zsolt 114:7	G0575	απο	PREP
Zsolt 114:7	G4383	προσωπου	N-GSN
Zsolt 114:7	G3588	του	T-GSM
Zsolt 114:7	G2316	θεου	N-GSM
Zsolt 114:7	G2384	ιακωβ	N-PRI
Zsolt 114:8	G3588	του	T-GSM
Zsolt 114:8	G4762	στρεψαντος	V-AAPGS
Zsolt 114:8	G3588	την	T-ASF
Zsolt 114:8	G4073	πετραν	N-ASF
Zsolt 114:8	G1519	εις	PREP
Zsolt 114:8	G3041	λιμνας	N-APF
Zsolt 114:8	G5204	υδατων	N-GPN
Zsolt 114:8	G2532	και	CONJ
Zsolt 114:8	G3588	την	T-ASF
Zsolt 114:8	G1519	εις	PREP
Zsolt 114:8	G4077	πηγας	N-APF
Zsolt 114:8	G5204	υδατων	N-GPN
Zsolt 115:1	G3165	μη	ADV
Zsolt 115:1	G1473	ημιν	P-DP
Zsolt 115:1	G2962	κυριε	N-VSM
Zsolt 115:1	G3165	μη	ADV
Zsolt 115:1	G1473	ημιν	P-DP
Zsolt 115:1	G0235	αλλ	CONJ
Zsolt 115:1	G2228	η	CONJ
Zsolt 115:1	G3588	τω	T-DSN
Zsolt 115:1	G3686	ονοματι	N-DSN
Zsolt 115:1	G4771	σου	P-GS
Zsolt 115:1	G1325	δος	V-AAD-2S
Zsolt 115:1	G1391	δοξαν	N-ASF
Zsolt 115:1	G1909	επι	PREP
Zsolt 115:1	G3588	τω	T-DSN
Zsolt 115:1	G1656	ελεει	N-DSN
Zsolt 115:1	G4771	σου	P-GS
Zsolt 115:1	G2532	και	CONJ
Zsolt 115:1	G3588	τη	T-DSF
Zsolt 115:1	G0225	αληθεια	N-DSF
Zsolt 115:1	G4771	σου	P-GS
Zsolt 115:2	G3379	μηποτε	ADV
Zsolt 115:2	G3588	τα	T-NPN
Zsolt 115:2	G1484	εθνη	N-NPN
Zsolt 115:2	G4225	που	ADV
Zsolt 115:2	G1510	εστιν	V-PAI-3S
Zsolt 115:2	G3588	ο	T-NSM
Zsolt 115:2	G2316	θεος	N-NSM
Zsolt 115:2	G0846	αυτων	D-GPM
Zsolt 115:3	G3588	ο	T-NSM
Zsolt 115:3	G1161	δε	PRT
Zsolt 115:3	G2316	θεος	N-NSM
Zsolt 115:3	G1473	ημων	P-GP
Zsolt 115:3	G1722	εν	PREP
Zsolt 115:3	G3588	τω	T-DSM
Zsolt 115:3	G3772	ουρανω	N-DSM
Zsolt 115:3	G0507	ανω	ADV
Zsolt 115:3	G1722	εν	PREP
Zsolt 115:3	G3588	τοις	T-DPM
Zsolt 115:3	G3772	ουρανοις	N-DPM
Zsolt 115:3	G2532	και	CONJ
Zsolt 115:3	G1722	εν	PREP
Zsolt 115:3	G3588	τη	T-DSF
Zsolt 115:3	G1065	γη	N-DSF
Zsolt 115:3	G3956	παντα	A-APN
Zsolt 115:3	G3745	οσα	A-APN
Zsolt 115:3	G2309	ηθελησεν	V-AAI-3S
Zsolt 115:3	G4160	εποιησεν	V-AAI-3S
Zsolt 115:4	G3588	τα	T-NPN
Zsolt 115:4	G1497	ειδωλα	N-NPN
Zsolt 115:4	G3588	των	T-GPN
Zsolt 115:4	G1484	εθνων	N-GPN
Zsolt 115:4	G0694	αργυριον	N-NSN
Zsolt 115:4	G2532	και	CONJ
Zsolt 115:4	G5553	χρυσιον	N-NSN
Zsolt 115:4	G2041	εργα	N-NPN
Zsolt 115:4	G5495	χειρων	N-GPF
Zsolt 115:4	G0444	ανθρωπων	N-GPM
Zsolt 115:5	G4750	στομα	N-ASN
Zsolt 115:5	G2192	εχουσιν	V-PAI-3P
Zsolt 115:5	G2532	και	CONJ
Zsolt 115:5	G3364	ου	ADV
Zsolt 115:5	G2980	λαλησουσιν	V-FAI-3P
Zsolt 115:5	G3788	οφθαλμους	N-APM
Zsolt 115:5	G2192	εχουσιν	V-PAI-3P
Zsolt 115:5	G2532	και	CONJ
Zsolt 115:5	G3364	ουκ	ADV
Zsolt 115:5	G3708	οψονται	V-FMI-3P
Zsolt 115:6	G3775	ωτα	N-APN
Zsolt 115:6	G2192	εχουσιν	V-PAI-3P
Zsolt 115:6	G2532	και	CONJ
Zsolt 115:6	G3364	ουκ	ADV
Zsolt 115:6	G0191	ακουσονται	V-FMI-3P
Zsolt 115:6	G2192	εχουσιν	V-PAI-3P
Zsolt 115:6	G2532	και	CONJ
Zsolt 115:6	G3364	ουκ	ADV
Zsolt 115:7	G5495	χειρας	N-APF
Zsolt 115:7	G2192	εχουσιν	V-PAI-3P
Zsolt 115:7	G2532	και	CONJ
Zsolt 115:7	G3364	ου	ADV
Zsolt 115:7	G5584	ψηλαφησουσιν	V-FAI-3P
Zsolt 115:7	G4228	ποδας	N-APM
Zsolt 115:7	G2192	εχουσιν	V-PAI-3P
Zsolt 115:7	G2532	και	CONJ
Zsolt 115:7	G3364	ου	ADV
Zsolt 115:7	G4043	περιπατησουσιν	V-FAI-3P
Zsolt 115:7	G3364	ου	ADV
Zsolt 115:7	G5455	φωνησουσιν	V-FAI-3P
Zsolt 115:7	G1722	εν	PREP
Zsolt 115:7	G3588	τω	T-DSM
Zsolt 115:7	G2995	λαρυγγι	N-DSM
Zsolt 115:7	G0846	αυτων	D-GPM
Zsolt 115:8	G3664	ομοιοι	A-NPM
Zsolt 115:8	G0846	αυτοις	D-DPM
Zsolt 115:8	G1096	γενοιντο	V-AMO-3P
Zsolt 115:8	G3588	οι	T-NPM
Zsolt 115:8	G4160	ποιουντες	V-PAPNP
Zsolt 115:8	G0846	αυτα	D-APN
Zsolt 115:8	G2532	και	CONJ
Zsolt 115:8	G3956	παντες	A-NPM
Zsolt 115:8	G3588	οι	T-NPM
Zsolt 115:8	G3982	πεποιθοτες	V-RAPNP
Zsolt 115:8	G1909	επ	PREP
Zsolt 115:8	G0846	αυτοις	D-DPM
Zsolt 115:9	G3624	οικος	N-NSM
Zsolt 115:9	G2474	ισραηλ	N-PRI
Zsolt 115:9	G1679	ηλπισεν	V-AAI-3S
Zsolt 115:9	G1909	επι	PREP
Zsolt 115:9	G2962	κυριον	N-ASM
Zsolt 115:9	G0998	βοηθος	N-NSM
Zsolt 115:9	G0846	αυτων	D-GPM
Zsolt 115:9	G2532	και	CONJ
Zsolt 115:9	G0846	αυτων	D-GPM
Zsolt 115:9	G1510	εστιν	V-PAI-3S
Zsolt 115:10	G3624	οικος	N-NSM
Zsolt 115:10	G0002	ααρων	N-PRI
Zsolt 115:10	G1679	ηλπισεν	V-AAI-3S
Zsolt 115:10	G1909	επι	PREP
Zsolt 115:10	G2962	κυριον	N-ASM
Zsolt 115:10	G0998	βοηθος	N-NSM
Zsolt 115:10	G0846	αυτων	D-GPM
Zsolt 115:10	G2532	και	CONJ
Zsolt 115:10	G0846	αυτων	D-GPM
Zsolt 115:10	G1510	εστιν	V-PAI-3S
Zsolt 115:11	G3588	οι	T-NPM
Zsolt 115:11	G5399	φοβουμενοι	V-PMPNP
Zsolt 115:11	G3588	τον	T-ASM
Zsolt 115:11	G2962	κυριον	N-ASM
Zsolt 115:11	G1679	ηλπισαν	V-AAI-3P
Zsolt 115:11	G1909	επι	PREP
Zsolt 115:11	G2962	κυριον	N-ASM
Zsolt 115:11	G0998	βοηθος	N-NSM
Zsolt 115:11	G0846	αυτων	D-GPM
Zsolt 115:11	G2532	και	CONJ
Zsolt 115:11	G0846	αυτων	D-GPM
Zsolt 115:11	G1510	εστιν	V-PAI-3S
Zsolt 115:12	G2962	κυριος	N-NSM
Zsolt 115:12	G3403	εμνησθη	V-API-3S
Zsolt 115:12	G1473	ημων	P-GP
Zsolt 115:12	G2532	και	CONJ
Zsolt 115:12	G2127	ευλογησεν	V-AAI-3S
Zsolt 115:12	G1473	ημας	P-AP
Zsolt 115:12	G2127	ευλογησεν	V-AAI-3S
Zsolt 115:12	G3588	τον	T-ASM
Zsolt 115:12	G3624	οικον	N-ASM
Zsolt 115:12	G2474	ισραηλ	N-PRI
Zsolt 115:12	G2127	ευλογησεν	V-AAI-3S
Zsolt 115:12	G3588	τον	T-ASM
Zsolt 115:12	G3624	οικον	N-ASM
Zsolt 115:12	G0002	ααρων	N-PRI
Zsolt 115:13	G2127	ευλογησεν	V-AAI-3S
Zsolt 115:13	G3588	τους	T-APM
Zsolt 115:13	G5399	φοβουμενους	V-PMPAP
Zsolt 115:13	G3588	τον	T-ASM
Zsolt 115:13	G2962	κυριον	N-ASM
Zsolt 115:13	G3588	τους	T-APM
Zsolt 115:13	G3398	μικρους	A-APM
Zsolt 115:13	G3326	μετα	PREP
Zsolt 115:13	G3588	των	T-GPM
Zsolt 115:13	G3173	μεγαλων	A-GPM
Zsolt 115:14	G4369	προσθειη	V-AAO-3S
Zsolt 115:14	G2962	κυριος	N-NSM
Zsolt 115:14	G1909	εφ	PREP
Zsolt 115:14	G4771	υμας	P-AP
Zsolt 115:14	G1909	εφ	PREP
Zsolt 115:14	G4771	υμας	P-AP
Zsolt 115:14	G2532	και	CONJ
Zsolt 115:14	G1909	επι	PREP
Zsolt 115:14	G3588	τους	T-APM
Zsolt 115:14	G5207	υιους	N-APM
Zsolt 115:14	G4771	υμων	P-GP
Zsolt 115:15	G2127	ευλογημενοι	V-RMPNP
Zsolt 115:15	G4771	υμεις	P-NP
Zsolt 115:15	G3588	τω	T-DSM
Zsolt 115:15	G2962	κυριω	N-DSM
Zsolt 115:15	G3588	τω	T-DSM
Zsolt 115:15	G4160	ποιησαντι	V-AAPDS
Zsolt 115:15	G3588	τον	T-ASM
Zsolt 115:15	G3772	ουρανον	N-ASM
Zsolt 115:15	G2532	και	CONJ
Zsolt 115:15	G3588	την	T-ASF
Zsolt 115:15	G1065	γην	N-ASF
Zsolt 115:16	G3588	ο	T-NSM
Zsolt 115:16	G3772	ουρανος	N-NSM
Zsolt 115:16	G3588	του	T-GSM
Zsolt 115:16	G3772	ουρανου	N-GSM
Zsolt 115:16	G3588	τω	T-DSM
Zsolt 115:16	G2962	κυριω	N-DSM
Zsolt 115:16	G3588	την	T-ASF
Zsolt 115:16	G1161	δε	PRT
Zsolt 115:16	G1065	γην	N-ASF
Zsolt 115:16	G1325	εδωκεν	V-AAI-3S
Zsolt 115:16	G3588	τοις	T-DPM
Zsolt 115:16	G5207	υιοις	N-DPM
Zsolt 115:16	G3588	των	T-GPM
Zsolt 115:16	G0444	ανθρωπων	N-GPM
Zsolt 115:17	G3364	ουχ	ADV
Zsolt 115:17	G3588	οι	T-NPM
Zsolt 115:17	G3498	νεκροι	N-NPM
Zsolt 115:17	G0134	αινεσουσιν	V-FAI-3P
Zsolt 115:17	G4771	σε	P-AS
Zsolt 115:17	G2962	κυριε	N-VSM
Zsolt 115:17	G3761	ουδε	CONJ
Zsolt 115:17	G3956	παντες	A-NPM
Zsolt 115:17	G3588	οι	T-NPM
Zsolt 115:17	G2597	καταβαινοντες	V-PAPNP
Zsolt 115:17	G1519	εις	PREP
Zsolt 115:17	G0086	αδου	N-GSM
Zsolt 115:18	G0235	αλλ	CONJ
Zsolt 115:18	G1473	ημεις	P-NP
Zsolt 115:18	G3588	οι	T-NPM
Zsolt 115:18	G2198	ζωντες	V-PAPNP
Zsolt 115:18	G2127	ευλογησομεν	V-FAI-1P
Zsolt 115:18	G3588	τον	T-ASM
Zsolt 115:18	G2962	κυριον	N-ASM
Zsolt 115:18	G0575	απο	PREP
Zsolt 115:18	G3588	του	T-GSM
Zsolt 115:18	G3568	νυν	ADV
Zsolt 115:18	G2532	και	CONJ
Zsolt 115:18	G2193	εως	PREP
Zsolt 115:18	G3588	του	T-GSM
Zsolt 115:18	G0165	αιωνος	N-GSM
Zsolt 116:1	G0239	αλληλουια	INJ
Zsolt 116:1	G0025	ηγαπησα	V-AAI-1S
Zsolt 116:1	G3754	οτι	CONJ
Zsolt 116:1	G1522	εισακουσεται	V-FMI-3S
Zsolt 116:1	G2962	κυριος	N-NSM
Zsolt 116:1	G3588	της	T-GSF
Zsolt 116:1	G5456	φωνης	N-GSF
Zsolt 116:1	G3588	της	T-GSF
Zsolt 116:1	G1162	δεησεως	N-GSF
Zsolt 116:1	G1473	μου	P-GS
Zsolt 116:2	G3754	οτι	CONJ
Zsolt 116:2	G2827	εκλινεν	V-IAI-3S
Zsolt 116:2	G3588	το	T-ASN
Zsolt 116:2	G3775	ους	N-ASN
Zsolt 116:2	G0846	αυτου	D-GSM
Zsolt 116:2	G1473	εμοι	P-DS
Zsolt 116:2	G2532	και	CONJ
Zsolt 116:2	G1722	εν	PREP
Zsolt 116:2	G3588	ταις	T-DPF
Zsolt 116:2	G2250	ημεραις	N-DPF
Zsolt 116:2	G1473	μου	P-GS
Zsolt 116:3	G4023	περιεσχον	V-AAI-3P
Zsolt 116:3	G1473	με	P-AS
Zsolt 116:3	G5604	ωδινες	N-NPF
Zsolt 116:3	G2288	θανατου	N-GSM
Zsolt 116:3	G2794	κινδυνοι	N-NPM
Zsolt 116:3	G0086	αδου	N-GSM
Zsolt 116:3	G2147	ευροσαν	V-AAI-3P
Zsolt 116:3	G1473	με	P-AS
Zsolt 116:3	G2347	θλιψιν	N-ASF
Zsolt 116:3	G2532	και	CONJ
Zsolt 116:3	G3601	οδυνην	N-ASF
Zsolt 116:3	G2147	ευρον	V-AAI-1S
Zsolt 116:4	G2532	και	CONJ
Zsolt 116:4	G3588	το	T-ASN
Zsolt 116:4	G3686	ονομα	N-ASN
Zsolt 116:4	G2962	κυριου	N-GSM
Zsolt 116:4	G3588	ω	INJ
Zsolt 116:4	G2962	κυριε	N-VSM
Zsolt 116:4	G3588	την	T-ASF
Zsolt 116:4	G5590	ψυχην	N-ASF
Zsolt 116:4	G1473	μου	P-GS
Zsolt 116:5	G1655	ελεημων	A-NSM
Zsolt 116:5	G3588	ο	T-NSM
Zsolt 116:5	G2962	κυριος	N-NSM
Zsolt 116:5	G2532	και	CONJ
Zsolt 116:5	G1342	δικαιος	A-NSM
Zsolt 116:5	G2532	και	CONJ
Zsolt 116:5	G3588	ο	T-NSM
Zsolt 116:5	G2316	θεος	N-NSM
Zsolt 116:5	G1473	ημων	P-GP
Zsolt 116:6	G5442	φυλασσων	V-PAPNS
Zsolt 116:6	G3588	τα	T-APN
Zsolt 116:6	G3516	νηπια	A-APN
Zsolt 116:6	G3588	ο	T-NSM
Zsolt 116:6	G2962	κυριος	N-NSM
Zsolt 116:6	G5013	εταπεινωθην	V-API-1S
Zsolt 116:6	G2532	και	CONJ
Zsolt 116:6	G4982	εσωσεν	V-AAI-3S
Zsolt 116:6	G1473	με	P-AS
Zsolt 116:7	G1994	επιστρεψον	V-AAD-2S
Zsolt 116:7	G3588	η	T-NSF
Zsolt 116:7	G5590	ψυχη	N-NSF
Zsolt 116:7	G1473	μου	P-GS
Zsolt 116:7	G1519	εις	PREP
Zsolt 116:7	G3588	την	T-ASF
Zsolt 116:7	G0372	αναπαυσιν	N-ASF
Zsolt 116:7	G4771	σου	P-GS
Zsolt 116:7	G3754	οτι	CONJ
Zsolt 116:7	G2962	κυριος	N-NSM
Zsolt 116:7	G2109	ευηργετησεν	V-AAI-3S
Zsolt 116:7	G4771	σε	P-AS
Zsolt 116:8	G3754	οτι	CONJ
Zsolt 116:8	G1807	εξειλατο	V-AMI-3S
Zsolt 116:8	G3588	την	T-ASF
Zsolt 116:8	G5590	ψυχην	N-ASF
Zsolt 116:8	G1473	μου	P-GS
Zsolt 116:8	G1537	εκ	PREP
Zsolt 116:8	G2288	θανατου	N-GSM
Zsolt 116:8	G3588	τους	T-APM
Zsolt 116:8	G3788	οφθαλμους	N-APM
Zsolt 116:8	G1473	μου	P-GS
Zsolt 116:8	G0575	απο	PREP
Zsolt 116:8	G1144	δακρυων	N-GPN
Zsolt 116:8	G2532	και	CONJ
Zsolt 116:8	G3588	τους	T-APM
Zsolt 116:8	G4228	ποδας	N-APM
Zsolt 116:8	G1473	μου	P-GS
Zsolt 116:8	G0575	απο	PREP
Zsolt 116:9	G2100	ευαρεστησω	V-AAS-1S
Zsolt 116:9	G1726	εναντιον	PREP
Zsolt 116:9	G2962	κυριου	N-GSM
Zsolt 116:9	G1722	εν	PREP
Zsolt 116:9	G5561	χωρα	N-DSF
Zsolt 116:9	G2198	ζωντων	V-PAPGP
Zsolt 116:10	G0239	αλληλουια	INJ
Zsolt 116:10	G4100	επιστευσα	V-AAI-1S
Zsolt 116:10	G2980	ελαλησα	V-AAI-1S
Zsolt 116:10	G1473	εγω	P-NS
Zsolt 116:10	G1161	δε	PRT
Zsolt 116:10	G5013	εταπεινωθην	V-API-1S
Zsolt 116:10	G4970	σφοδρα	ADV
Zsolt 116:11	G1473	εγω	P-NS
Zsolt 116:11	G1722	εν	PREP
Zsolt 116:11	G3588	τη	T-DSF
Zsolt 116:11	G1611	εκστασει	N-DSF
Zsolt 116:11	G1473	μου	P-GS
Zsolt 116:11	G3956	πας	A-NSM
Zsolt 116:11	G0444	ανθρωπος	N-NSM
Zsolt 116:11	G5583	ψευστης	N-NSM
Zsolt 116:12	G5100	τι	I-ASN
Zsolt 116:12	G0467	ανταποδωσω	V-FAI-1S
Zsolt 116:12	G3588	τω	T-DSM
Zsolt 116:12	G2962	κυριω	N-DSM
Zsolt 116:12	G4012	περι	PREP
Zsolt 116:12	G3956	παντων	A-GPM
Zsolt 116:12	G3739	ων	R-GPM
Zsolt 116:12	G0467	ανταπεδωκεν	V-AAI-3S
Zsolt 116:12	G1473	μοι	P-DS
Zsolt 116:13	G4221	ποτηριον	N-ASN
Zsolt 116:13	G4992	σωτηριου	N-GSN
Zsolt 116:13	G2983	λημψομαι	V-FMI-1S
Zsolt 116:13	G2532	και	CONJ
Zsolt 116:13	G3588	το	T-ASN
Zsolt 116:13	G3686	ονομα	N-ASN
Zsolt 116:13	G2962	κυριου	N-GSM
Zsolt 116:15	G5093	τιμιος	A-NSM
Zsolt 116:15	G1726	εναντιον	PREP
Zsolt 116:15	G2962	κυριου	N-GSM
Zsolt 116:15	G3588	ο	T-NSM
Zsolt 116:15	G2288	θανατος	N-NSM
Zsolt 116:15	G3588	των	T-GPM
Zsolt 116:15	G3741	οσιων	A-GPM
Zsolt 116:15	G0846	αυτου	D-GSM
Zsolt 116:16	G3588	ω	INJ
Zsolt 116:16	G2962	κυριε	N-VSM
Zsolt 116:16	G1473	εγω	P-NS
Zsolt 116:16	G1401	δουλος	N-NSM
Zsolt 116:16	G4674	σος	A-NSM
Zsolt 116:16	G1473	εγω	P-NS
Zsolt 116:16	G1401	δουλος	N-NSM
Zsolt 116:16	G4674	σος	A-NSM
Zsolt 116:16	G2532	και	CONJ
Zsolt 116:16	G5207	υιος	N-NSM
Zsolt 116:16	G3588	της	T-GSF
Zsolt 116:16	G3814	παιδισκης	N-GSF
Zsolt 116:16	G4771	σου	P-GS
Zsolt 116:16	G3588	τους	T-APM
Zsolt 116:16	G1473	μου	P-GS
Zsolt 116:17	G4771	σοι	P-DS
Zsolt 116:17	G2380	θυσω	V-FAI-1S
Zsolt 116:17	G2378	θυσιαν	N-ASF
Zsolt 116:17	G0133	αινεσεως	N-GSF
Zsolt 116:18	G3588	τας	T-APF
Zsolt 116:18	G2171	ευχας	N-APF
Zsolt 116:18	G1473	μου	P-GS
Zsolt 116:18	G3588	τω	T-DSM
Zsolt 116:18	G2962	κυριω	N-DSM
Zsolt 116:18	G0591	αποδωσω	V-FAI-1S
Zsolt 116:18	G1726	εναντιον	PREP
Zsolt 116:18	G3956	παντος	A-GSM
Zsolt 116:18	G3588	του	T-GSM
Zsolt 116:18	G2992	λαου	N-GSM
Zsolt 116:18	G0846	αυτου	D-GSM
Zsolt 116:19	G1722	εν	PREP
Zsolt 116:19	G0833	αυλαις	N-DPF
