# GENERÁLT: eszkozok/oshl_index_import.py — kézzel nem szerkesztendő.
# forras: openscriptures/HebrewLexicon @ 21c9add13bc727d3a951361778e97e3ff7afd1ce | LexicalIndex.xml sha256=8f7a605c58899d2f44430149c143c00903976e1e91232476677972a69e5bc85f
# licenc: CC BY 4.0 — Open Scriptures Hebrew Bible Project; l. konkordancia/OSHL_lexikalis_index_README.md
strong	strong_eredeti	twot	bdb_id	nyelv	oshl_id	lemma	atiras	szofaj	def_en
H8633	8633	2542a	w.bq.ab	heber	nxf	תֹּ֫קֶף	tōqep	N	power
H8634	8634	—	w.bq.ae	heber	nxh	תַּרְאֲלָה	tarʾălâ	Np	Taralah
H8635	8635	2103e	t.ai.af	heber	nxi	תַּרְבּוּת	tarbût	N	increase
H8636	8636	2103f	t.ai.ag	heber	nxj	תַּרְבִּית	tarbît	N	increment
H8637	8637	2113	t.ar.ab	heber	nxk	תִּרְגַּל	tirgal	V	foot it
H8638	8638	2543	w.bq.ah	heber	nxl	תִּרְגֵּם	tirgēm	V	interpret
H8639	8639	2123a	t.bb.ab	heber	nxm	תַּרְדֵּמָה	tardēmâ	N	deep sleep
H8640	8640	—	w.bq.aj	heber	nxn	תִּרְהָקָה	tirhāqâ	Np	Tirhakah
H8641	8641	2133i	t.bm.as	heber	nxo	תְּרוּמָה	tĕrûmâ	N	contribution
H8642	8642	2133j	t.bm.at	heber	nxp	תְּרוּמִיָּה	tĕrûmîyâ	N	what belongs to a contribution
H8643	8643	2135b	t.bo.ac	heber	nxq	תְּרוּעָה	tĕrûʿâ	N	shout of war
H8644	8644	2136a	t.bp.ab	heber	nxr	תְּרוּפָה	tĕrûpâ	N	healing
H8645	8645	2543.1	w.bq.an	heber	nxs	תִּרְזָה	tirzâ	N	cypress
H8646	8646	—	w.bq.ao	heber	nxt	תֶּ֫רַח	teraḥ	Np	Tarah
H8647	8647	—	t.cb.ab	heber	nxu	תִּרְחֲנָה	tirḥănâ	Np	Tirhanah
H8648	8648	3061c	xw.ae.ad	arameus	pcz	תְּרֵין	tĕrên	N	two
H8649	8649	2169c	t.cw.ad	heber	nxv	תׇּרְמָה	tormâ	N	in treachery
H8649	8649	2169d	t.cw.af	heber	nxw	תׇּרְמִית	tormît	N	deceitfulness
H8650	8650	2544	w.bq.ar	heber	nxx	תֹּ֫רֶן	tōren	N	mast
H8651	8651	3066	xw.ah.af	arameus	pda	תְּרַע	tĕraʿ	N	gate
H8652	8652	3067	xw.ah.ag	arameus	pdb	תָּרָע	tārāʿ	N	porter
H8653	8653	2188c	t.dn.ae	heber	nxy	תַּרְעֵלָה	tarʿēlâ	N	reeling
H8654	8654	—	w.bq.at	heber	nxz	תִּרְעָתִים	tirʿātîm	Np	Tirathite
H8655	8655	2545	w.bq.au	heber	nya	תְּרָפִים	tĕrāpîm	N	Teraphim
H8656	8656	—	t.ee.ac	heber	nyb	תִּרְצָה	tirṣâ	Np	Tirzah
H8657	8657	—	w.bq.aw	heber	nyc	תֶּ֫רֶשׁ	tereš	Np	Teresh
H8658	8658	2546	w.bq.ax	heber	nyd	תַּרְשִׁישׁ	taršîš	N	yellow jasper
H8659	8659	2547	w.bq.ay	heber	nye	תַּרְשִׁישׁ	taršîš	Np	Tarshish
H8660	8660	2548	w.bq.az	heber	nyf	תִּרְשָׁתָא	tiršātāʾ	N	Tirshathâ
H8661	8661	2549	w.bq.ba	heber	nyg	תַּרְתָּן	tartān	N	field-marshal
H8662	8662	—	w.bq.bb	heber	nyh	תַּרְתָּ֑ק	tartāq	Np	Tartak
H8663	8663	2339c	v.bm.ae	heber	nyi	תְּשֻׁאָה	tĕšuʾâ	N	noise
H8664	8664	—	v.ao.ak	heber	nyk	תִּשְׁבִּי	tišbî	Ag	Tishbite
H8665	8665	2320c	v.aw.ad	heber	nyl	תַּשְׁבֵּץ	tašbēṣ	N	chequered
H8666	8666	2340f	v.bn.an	heber	nym	תְּשׁוּבָה	tĕšûbâ	N	return
H8667	8667	2243a	u.ap.ac	heber	nyn	תְּשׂ֫וּמֶת	tĕśûmet	N	pledge
H8668	8668	929e	j.dy.aq	heber	nyo	תְּשׁוּעָה	tĕšûʿâ	N	deliverance
H8669	8669	2352a	v.bz.ab	heber	nyp	תְּשׁוּקָה	tĕšûqâ	N	longing
H8670	8670	2353a	v.ca.ab	heber	nyq	תְּשׁוּרָה	tĕšûrâ	N	gift
H8671	8671	2551	w.bq.bo	heber	nyr	תְּשִׁיעִי	tĕšîʿî	A	ninth
H8672	8672	2550	w.bq.bn	heber	nys	תֵּ֫שַׁע	tēšaʿ	N	a nine
H8673	8673	2552	w.bq.bp	heber	nyt	תִּשְׁעִים	tišʿîm	N	ninety
H8674	8674	—	xw.ah.ah	arameus	pdc	תַּתְּנַי	tattĕnay	Np	Tatnai
—	b	193	b.ab.aa	heber	bis	בְּ	bĕ	R	in
—	c	519	f.ab.aa	heber	deh	וְ	wĕ	C	and
—	d	459	e.ab.aa	heber	dee	הַ	ha	Td	the
—	i	460	e.ac.aa	heber	cxq	הֲ	hă	Ti	interrogative particle
—	k	937	k.ab.aa	heber	fnp	כְּ	kĕ	R	like
—	l	1063	l.aa.ab	heber	gau	לְ	lĕ	R	to
—	m	1212	m.cl.aa	heber	hxh	מִ	mi	R	from
—	s	2299	v.ab.aa	heber	nmw	שֶׁ	še	Pr	who
—	—	1	a.ab.aa	heber	aad	אבב	ʾbb	—	—
—	—	100	a.dq.aa	heber	atj	אלל	ʾll	—	—
—	—	1004	k.cf.aa	heber	fvc	כנר	knr	—	—
—	—	1009	k.ch.aa	heber	fvj	כסה	ksh	—	—
—	—	1021	k.cr.aa	heber	fwy	כפס	kps	—	—
—	—	1025	k.cv.aa	heber	fxk	כפר	kpr	—	—
—	—	1026	k.cw.aa	heber	fxh	כפר	kpr	—	—
—	—	1037	k.db.aa	heber	fyh	כרך	krk	—	—
—	—	1038	k.dc.aa	heber	fyj	כרכב	krkb	—	—
—	—	1047	k.dg.aa	heber	fzf	כרשׂ	krś	—	—
—	—	1054	k.do.aa	heber	gaf	כתל	ktl	—	—
—	—	1056	k.dq.aa	heber	gaj	כתם	ktm	—	—
—	—	1058	k.dr.aa	heber	gak	כתן	ktn	—	—
—	—	1063	l.aa.aa	heber	gat	ל	l	—	—
—	—	1065	l.ac.aa	heber	gaz	לאב	lʾb	—	—
—	—	1068	l.af.aa	heber	gbe	לאך	lʾk	—	—
—	—	1069	l.ag.aa	heber	gbh	לאם	lʾm	—	—
—	—	1070	l.ah.aa	heber	gbm	לבא	lbʾ	—	—
—	—	1074	—	heber	gcg	לבן	lbn	—	—
—	—	1077	l.am.aa	heber	gcw	להב	lhb	—	—
—	—	1078	l.an.aa	heber	gda	להג	lhg	—	—
—	—	1089	l.au.aa	heber	gdp	לוה	lwh	—	—
—	—	1091	l.aw.aa	heber	gdu	לוח	lwḥ	—	—
—	—	1095	l.ay.aa	heber	geh	לולו	lwlw	—	—
—	—	11	a.ap.aa	heber	ade	אבק	ʾbq	—	—
—	—	1101	l.be.aa	heber	ges	לחה	lḥh	—	—
—	—	1102	l.bf.aa	heber	geu	לחח	lḥḥ	—	—
—	—	1109	l.bl.aa	heber	gfk	לטא	lṭʾ	—	—
—	—	1114	l.bo.aa	heber	gfv	לישׁ	lyš	—	—
—	—	1122	l.bv.aa	heber	ggq	לפד	lpd	—	—
—	—	1127	l.ca.aa	heber	ghg	לקשׁ	lqš	—	—
—	—	1128	l.cb.aa	heber	ghi	לשׁד	lšd	—	—
—	—	1129	l.cc.aa	heber	ghk	לשׁך	lšk	—	—
—	—	1132	l.ce.aa	heber	ghs	לתח	ltḥ	—	—
—	—	1133	l.cf.aa	heber	ghu	לתך	ltk	—	—
—	—	1137	m.ad.aa	heber	gim	מאם	mʾm	—	—
—	—	1144	m.aj.aa	heber	gke	מגד	mgd	—	—
—	—	1148	m.am.aa	heber	glr	מדה	mdh	—	—
—	—	115	a.dx.aa	heber	avq	אמם	ʾmm	—	—
—	—	1154	m.as.aa	heber	goa	מו	mw	—	—
—	—	1162	m.ba.aa	heber	gpn	מוץ	mwṣ	—	—
—	—	1170	m.bf.aa	heber	gqx	מזג	mzg	—	—
—	—	1171	m.bg.aa	heber	gra	מזה	mzh	—	—
—	—	1174	m.bi.aa	heber	grs	מזר	mzr	—	—
—	—	1175	m.bj.aa	heber	grt	מזר	mzr	—	—
—	—	1181	m.bn.aa	heber	gsw	מחח	mḥḥ	—	—
—	—	1185	m.bq.aa	heber	gum	מחר	mḥr	—	—
—	—	1186	m.br.aa	heber	gvh	מטל	mṭl	—	—
—	—	1191	m.bv.aa	heber	gwj	מין	myn	—	—
—	—	1192	m.bw.aa	heber	gwn	מיץ	myṣ	—	—
—	—	1214	m.cn.aa	heber	hdb	מנח	mnḥ	—	—
—	—	1215	m.co.aa	heber	hdl	מנן	mnn	—	—
—	—	1227	m.cv.aa	heber	hge	מעה	mʿh	—	—
—	—	123	a.eb.aa	heber	axc	אנב	ʾnb	—	—
—	—	1233	m.dd.aa	heber	hlc	מצח	mṣḥ	—	—
—	—	1239	m.di.aa	heber	hnp	מרא	mrʾ	—	—
—	—	1247	m.dp.aa	heber	hqt	מרק	mrq	—	—
—	—	1249	m.dr.aa	heber	hqz	מרר	mrr	—	—
—	—	125	a.ed.aa	heber	axf	אנה	ʾnh	—	—
—	—	1260	m.dx.aa	heber	huv	משׁע	mšʿ	—	—
—	—	1261	m.dy.aa	heber	hvj	משׁק	mšq	—	—
—	—	1264	m.eb.aa	heber	hwd	מתג	mtg	—	—
—	—	1267	m.ee.aa	heber	hwq	מתן	mtn	—	—
—	—	1284	n.am.aa	heber	hzb	נבל	nbl	—	—
—	—	1288	n.aq.aa	heber	hzj	נגב	ngb	—	—
—	—	1292	n.au.aa	heber	hzu	נגל	ngl	—	—
—	—	13	a.aq.aa	heber	adi	אבר	ʾbr	—	—
—	—	1301	n.be.aa	heber	iak	נדד	ndd	—	—
—	—	1303	n.bg.aa	heber	iao	נדה	ndh	—	—
—	—	1320	n.bv.aa	heber	icd	נוהּ	nwh	—	—
—	—	1331	n.cf.aa	heber	ict	נוף	nwp	—	—
—	—	1333	n.ch.aa	heber	icw	נור	nwr	—	—
—	—	1338	n.cm.aa	heber	ide	נזם	nzm	—	—
—	—	1343	n.cq.aa	heber	idw	נָחַל	nāḥal	—	—
—	—	1346	n.ct.aa	heber	iel	נחר	nḥr	—	—
—	—	1347	n.cu.aa	heber	iet	נחשׁ	nḥš	—	—
—	—	1349	n.cw.aa	heber	ieu	נחשׁ	nḥš	—	—
—	—	1350	n.cx.aa	heber	ies	נחשׁ	nḥš	—	—
—	—	1358	n.df.aa	heber	ifx	נִיא	nîʾ	—	—
—	—	136	a.ep.aa	heber	ayd	אנשׁ	ʾnš	—	—
—	—	1361	n.dh.aa	heber	igk	ניר	nyr	—	—
—	—	1363	n.dj.aa	heber	igq	נכד	nkd	—	—
—	—	1365	n.dl.aa	heber	iha	נכח	nkḥ	—	—
—	—	137	a.eq.aa	heber	ayc	אנשׁ	ʾnš	—	—
—	—	1371	n.dq.aa	heber	ihr	נמל	nml	—	—
—	—	1372	n.dr.aa	heber	ihu	נמר	nmr	—	—
—	—	138	a.et.aa	heber	ayh	אסה	ʾsh	—	—
—	—	1381	n.ea.aa	heber	iim	נסע	nsʿ	—	—
—	—	1385	n.ee.aa	heber	ijc	נעם	nʿm	—	—
—	—	1386	n.ef.aa	heber	ijk	נעץ	nʿṣ	—	—
—	—	1389	n.ei.aa	heber	ijr	נער	nʿr	—	—
—	—	139	a.eu.aa	heber	ayq	אסם	ʾsm	—	—
—	—	1393	—	heber	ikl	נפל	npl	—	—
—	—	1403	n.eu.aa	heber	ill	נצח	nṣḥ	—	—
—	—	1406	n.ex.aa	heber	ilu	נצץ	nṣṣ	—	—
—	—	1408	n.ez.aa	heber	ilx	נצר	nṣr	—	—
—	—	1410	n.fc.aa	heber	imf	נקד	nqd	—	—
—	—	1411	n.fd.aa	heber	img	נקד	nqd	—	—
—	—	1417	n.fj.aa	heber	imy	נקק	nqq	—	—
—	—	1423	n.fo.aa	heber	iom	נשׂר	nśr	—	—
—	—	1440	n.gd.aa	heber	iop	נתב	ntb	—	—
—	—	145	a.fb.aa	heber	azv	אפל	ʾpl	—	—
—	—	146	a.fc.aa	heber	azz	אפן	ʾpn	—	—
—	—	1460	o.ah.aa	heber	iqn	סגל	sgl	—	—
—	—	1463	o.aj.aa	heber	iqs	סגר	sgr	—	—
—	—	1467	o.ak.aa	heber	iqz	סדר	sdr	—	—
—	—	1468	o.al.aa	heber	irc	סהר	shr	—	—
—	—	1471	o.ao.aa	heber	irj	סוד	swd	—	—
—	—	1472	o.ap.aa	heber	irl	סוה	swh	—	—
—	—	1473	o.aq.aa	heber	irn	סוח	swḥ	—	—
—	—	15	a.at.aa	heber	ads	אגד	ʾgd	—	—
—	—	150	a.fg.aa	heber	ban	אפר	ʾpr	—	—
—	—	1507	o.bp.aa	heber	iuv	סלל	sll	—	—
—	—	1508	o.bq.aa	heber	ivb	סלע	slʿ	—	—
—	—	151	a.fh.aa	heber	bam	אפר	ʾpr	—	—
—	—	1516	o.bu.aa	heber	ivo	סמם	smm	—	—
—	—	152	a.fi.aa	heber	bat	אפת	ʾpt	—	—
—	—	1527	o.bz.aa	heber	iwj	סעף	sʿp	—	—
—	—	1529	o.cb.aa	heber	iws	ספא	spʾ	—	—
—	—	1533	o.cf.aa	heber	iww	ספח	spḥ	—	—
—	—	1538	o.ci.aa	heber	ixi	ספף	spp	—	—
—	—	1552	p.ab.aa	heber	iyx	עבב	ʿbb	—	—
—	—	1560	p.al.aa	heber	jav	עגל	ʿgl	—	—
—	—	1563	p.ao.aa	heber	jbd	עגר	ʿgr	—	—
—	—	1564	p.ap.aa	heber	jbj	עדד	ʿdd	—	—
—	—	1583	p.bl.aa	heber	jen	עוּף	ʿûp	—	—
—	—	1589	p.br.aa	heber	jey	עור	ʿwr	—	—
—	—	159	a.fp.aa	heber	bcm	ארה	ʾrh	—	—
—	—	1599	p.ca.aa	heber	jgq	עזר	ʿzr	—	—
—	—	160	a.fq.aa	heber	bcy	ארז	ʾrz	—	—
—	—	1604	p.cd.aa	heber	jhh	עטן	ʿṭn	—	—
—	—	1609	p.ci.aa	heber	jht	עטשׁ	ʿṭš	—	—
—	—	1616	p.cn.aa	heber	jjp	עיר	ʿyr	—	—
—	—	1623	p.cr.aa	heber	jkv	עלג	ʿlg	—	—
—	—	1630	p.cy.aa	heber	jmb	עלם	ʿlm	—	—
—	—	1631	p.cz.aa	heber	jmc	עלם	ʿlm	—	—
—	—	1636	p.de.aa	heber	jmn	עלק	ʿlq	—	—
—	—	1638	p.dg.aa	heber	jmy	עמה	ʿmh	—	—
—	—	164	a.fu.aa	heber	bdx	ארם	ʾrm	—	—
—	—	1640	p.di.aa	heber	jnw	עָמַם	ʿāmam	—	—
—	—	1647	p.dq.aa	heber	jov	ענב	ʿnb	—	—
—	—	165	a.fv.aa	heber	beh	ארן	ʾrn	—	—
—	—	1654	p.dx.aa	heber	jpl	ענז	ʿnz	—	—
—	—	1657	p.ea.aa	heber	jqf	ענף	ʿnp	—	—
—	—	1658	p.eb.aa	heber	jqk	ענק	ʿnq	—	—
—	—	166	a.fw.aa	heber	bei	ארן	ʾrn	—	—
—	—	1665	p.eh.aa	heber	jrj	עפר	ʿpr	—	—
—	—	1668	p.ek.aa	heber	jry	עצד	ʿṣd	—	—
—	—	1670	p.em.aa	heber	jsf	עצה	ʿṣh	—	—
—	—	1671	p.en.aa	heber	jse	עצה	ʿṣh	—	—
—	—	1678	p.ew.aa	heber	jtk	עקד	ʿqd	—	—
—	—	1679	p.ex.aa	heber	jtm	עקה	ʿqh	—	—
—	—	1685	p.fb.aa	heber	juv	ערב	ʿrb	—	—
—	—	1688	p.fe.aa	heber	jux	ערב	ʿrb	—	—
—	—	1690	p.fg.aa	heber	juw	ערב	ʿrb	—	—
—	—	1697	p.fm.aa	heber	jwi	ערם	ʿrm	—	—
—	—	1699	p.fo.aa	heber	jwo	ערס	ʿrs	—	—
—	—	17	a.au.aa	heber	ady	אגל	ʾgl	—	—
—	—	1704	p.ft.aa	heber	jxc	ערר	ʿrr	—	—
—	—	1706	p.fv.aa	heber	jxf	ערשׂ	ʿrś	—	—
—	—	1707	p.fx.aa	heber	jxi	עשׂב	ʿśb	—	—
—	—	171	a.ga.aa	heber	beu	ארשׁ	ʾrš	—	—
—	—	1711	p.gb.aa	heber	jym	עשׂר	ʿśr	—	—
—	—	1724	p.go.aa	heber	kac	עתר	ʿtr	—	—
—	—	1729	q.ae.aa	heber	kao	פגג	pgg	—	—
—	—	1730	q.af.aa	heber	kar	פגל	pgl	—	—
—	—	174	a.gc.aa	heber	bff	אשׁד	ʾšd	—	—
—	—	175	a.gd.aa	heber	bfp	אשׁה	ʾšh	—	—
—	—	176	—	heber	bhf	אשׁר	ʾšr	—	—
—	—	1760	q.be.aa	heber	kdh	פחם	pḥm	—	—
—	—	1761	q.bf.aa	heber	kdj	פחת	pḥt	—	—
—	—	1765	q.bh.aa	heber	kdw	פיד	pyd	—	—
—	—	1766	q.bi.aa	heber	kea	פים	pym	—	—
—	—	1767	q.bj.aa	heber	kek	פכך	pkk	—	—
—	—	1775	q.bp.aa	heber	kfx	פלך	plk	—	—
—	—	1783	q.bv.aa	heber	kgx	פנן	pnn	—	—
—	—	1789	q.cb.aa	heber	khp	פסס	pss	—	—
—	—	179	a.ge.aa	heber	bgg	אשׁל	ʾšl	—	—
—	—	18	a.av.aa	heber	aec	אגם	ʾgm	—	—
—	—	1804	q.cq.aa	heber	kjb	פקע	pqʿ	—	—
—	—	1807	q.cu.aa	heber	kjm	פרד	prd	—	—
—	—	1812	q.cw.aa	heber	kkb	פרז	prz	—	—
—	—	1817	q.db.aa	heber	kkr	פרך	prk	—	—
—	—	1818	q.dc.aa	heber	kkq	פרך	prk	—	—
—	—	182	a.gi.aa	heber	bgs	אשׁף	ʾšp	—	—
—	—	1823	q.dg.aa	heber	klg	פרע	prʿ	—	—
—	—	1827	q.dj.aa	heber	klr	פרץ	prṣ	—	—
—	—	1831	q.dn.aa	heber	kma	פרר	prr	—	—
—	—	1835	q.dr.aa	heber	kmi	פרשׁ	prš	—	—
—	—	1836	q.ds.aa	heber	kmj	פרשׁ	prš	—	—
—	—	1858	q.ed.aa	heber	kof	פתן	ptn	—	—
—	—	1864	r.ab.aa	heber	kos	צאן	ṣʾn	—	—
—	—	1866	r.ad.aa	heber	kpa	צבב	ṣbb	—	—
—	—	1867	r.ae.aa	heber	kpb	צבב	ṣbb	—	—
—	—	1869	r.ag.aa	heber	kpg	צבה	ṣbh	—	—
—	—	1870	r.ah.aa	heber	kpf	צבה	ṣbh	—	—
—	—	1872	r.aj.aa	heber	kpt	צבע	ṣbʿ	—	—
—	—	1873	r.ak.aa	heber	kpr	צבע	ṣbʿ	—	—
—	—	1875	r.an.aa	heber	kpx	צבת	ṣbt	—	—
—	—	1876	r.ao.aa	heber	kqb	צדד	ṣdd	—	—
—	—	1883	r.av.aa	heber	kqu	צהר	ṣhr	—	—
—	—	1886	r.ay.aa	heber	krc	צוד	ṣwd	—	—
—	—	1889	r.bb.aa	heber	krg	צול	ṣwl	—	—
—	—	1891	r.bd.aa	heber	krk	צוע	ṣwʿ	—	—
—	—	1897	r.bj.aa	heber	kse	צור	ṣwr	—	—
—	—	190	a.gp.aa	heber	bii	אתן	ʾtn	—	—
—	—	1901	r.bn.aa	heber	ksd	צור	ṣwr	—	—
—	—	1902	r.bo.aa	heber	ksm	צחה	ṣḥh	—	—
—	—	1904	r.bq.aa	heber	ksr	צחן	ṣḥn	—	—
—	—	1906	r.bs.aa	heber	ksz	צחר	ṣḥr	—	—
—	—	1909	r.bt.aa	heber	ktk	ציה	ṣyh	—	—
—	—	191	—	heber	bin	אתק	ʾtq	—	—
—	—	1913	r.bu.aa	heber	kud	ציר	ṣyr	—	—
—	—	1914	r.bv.aa	heber	kuc	ציר	ṣyr	—	—
—	—	1918	r.bz.aa	heber	kuj	צלח	ṣlḥ	—	—
—	—	192	a.gq.aa	heber	bip	אתת	ʾtt	—	—
—	—	1922	r.cd.aa	heber	kut	צלל	ṣll	—	—
—	—	1923	r.ce.aa	heber	kuv	צלם	ṣlm	—	—
—	—	1924	r.cf.aa	heber	kvf	צלע	ṣlʿ	—	—
—	—	1929	r.ck.aa	heber	kwe	צמם	ṣmm	—	—
—	—	193	b.ab.aa	heber	bir	בְּ	bĕ	—	—
—	—	1931	r.cm.aa	heber	kwh	צמר	ṣmr	—	—
—	—	1936	r.cq.aa	heber	kwz	צנן	ṣnn	—	—
—	—	1937	r.cr.aa	heber	kxa	צנן	ṣnn	—	—
—	—	1938	r.cs.aa	heber	kxb	צנן	ṣnn	—	—
—	—	1941	r.cv.aa	heber	kxg	צנק	ṣnq	—	—
—	—	1942	r.cw.aa	heber	kxh	צנר	ṣnr	—	—
—	—	1946	r.db.aa	heber	kxw	צעף	ṣʿp	—	—
—	—	1952	r.dh.aa	heber	kyp	צפח	ṣpḥ	—	—
—	—	1954	r.dj.aa	heber	kzf	צפע	ṣpʿ	—	—
—	—	1955	r.dk.aa	heber	kzh	צפע	ṣpʿ	—	—
—	—	1956	r.dl.aa	heber	kzg	צפע	ṣpʿ	—	—
—	—	1959	r.do.aa	heber	kzp	צפר	ṣpr	—	—
—	—	1960	r.dp.aa	heber	kzo	צפר	ṣpr	—	—
—	—	1961	r.dq.aa	heber	kzn	צפר	ṣpr	—	—
—	—	1962	r.dr.aa	heber	kzm	צפר	ṣpr	—	—
—	—	1967	r.dt.aa	heber	lal	צרה	ṣrh	—	—
—	—	1969	r.dv.aa	heber	las	צרח	ṣrḥ	—	—
—	—	1970	r.dw.aa	heber	lay	צרך	ṣrk	—	—
—	—	1975	r.eb.aa	heber	lbm	צרר	ṣrr	—	—
—	—	1977	s.ab.aa	heber	lbw	קבב	qbb	—	—
—	—	1979	s.ad.aa	heber	lca	קבה	qbh	—	—
—	—	1986	s.aj.aa	heber	lcq	קדד	qdd	—	—
—	—	1998	s.au.aa	heber	ler	קול	qwl	—	—
—	—	20	a.aw.aa	heber	aef	אגן	ʾgn	—	—
—	—	2001	s.aw.aa	heber	ley	קוף	qwp	—	—
—	—	2003	s.ay.aa	heber	lfc	קוץ	qwṣ	—	—
—	—	2005	s.ba.aa	heber	lfh	קור	qwr	—	—
—	—	2007	s.bc.aa	heber	lfp	קטב	qṭb	—	—
—	—	2015	s.bk.aa	heber	lgq	קין	qyn	—	—
—	—	202	b.ag.aa	heber	bkf	בדד	bdd	—	—
—	—	2026	s.bp.aa	heber	lhr	קלט	qlṭ	—	—
—	—	2033	s.bv.aa	heber	lio	קמח	qmḥ	—	—
—	—	2037	s.bz.aa	heber	lit	קמשׂ	qmś	—	—
—	—	2040	s.cc.aa	heber	ljd	קנה	qnh	—	—
—	—	2043	s.ce.aa	heber	ljm	קנץ	qnṣ	—	—
—	—	2046	s.ch.aa	heber	ljv	קעקע	qʿqʿ	—	—
—	—	2047	s.ci.aa	heber	ljw	קער	qʿr	—	—
—	—	205	b.aj.aa	heber	bkq	בהה	bhh	—	—
—	—	2050	s.cl.aa	heber	lke	קפז	qpz	—	—
—	—	2054	s.cp.aa	heber	lkn	קצה	qṣh	—	—
—	—	2055	s.cq.aa	heber	lkq	קצח	qṣḥ	—	—
—	—	2059	s.cu.aa	heber	lld	קצף	qṣp	—	—
—	—	2066	s.db.aa	heber	llw	קרב	qrb	—	—
—	—	2070	s.de.aa	heber	lmk	קרח	qrḥ	—	—
—	—	2079	s.dm.aa	heber	lnt	קרשׁ	qrš	—	—
—	—	208	b.al.aa	heber	bkw	בהם	bhm	—	—
—	—	2080	s.dn.aa	heber	loh	קשׂה	qśh	—	—
—	—	2081	s.do.aa	heber	lon	קשׂט	qśṭ	—	—
—	—	2082	s.dp.aa	heber	loy	קשׂשׂ	qśś	—	—
—	—	2083	s.dq.aa	heber	lny	קשׁא	qšʾ	—	—
—	—	2086	s.dt.aa	heber	log	קשׁה	qšh	—	—
—	—	2089	s.dv.aa	heber	lom	קשׁט	qšṭ	—	—
—	—	209	b.am.aa	heber	blb	בהן	bhn	—	—
—	—	21	a.ax.aa	heber	aeh	אגף	ʾgp	—	—
—	—	210	b.an.aa	heber	bld	בהק	bhq	—	—
—	—	2101	t.ag.aa	heber	lqm	רבד	rbd	—	—
—	—	2106	t.al.aa	heber	lrh	רבע	rbʿ	—	—
—	—	211	b.ao.aa	heber	ble	בהר	bhr	—	—
—	—	2110	t.ao.aa	heber	lrk	רבק	rbq	—	—
—	—	2111	t.ap.aa	heber	lro	רגב	rgb	—	—
—	—	2127	t.bg.aa	heber	ltd	רהט	rhṭ	—	—
—	—	2128	t.bh.aa	heber	lte	רהט	rhṭ	—	—
—	—	2136	t.bp.aa	heber	lua	רוף	rwp	—	—
—	—	2140	t.bt.aa	heber	luj	רזח	rzḥ	—	—
—	—	2144	t.bx.aa	heber	luw	רחה	rḥh	—	—
—	—	2145	t.by.aa	heber	lvd	רחל	rḥl	—	—
—	—	2147	t.ca.aa	heber	lvj	רחם	rḥm	—	—
—	—	2156	t.cj.aa	heber	lwd	רטט	rṭṭ	—	—
—	—	2160	t.cn.aa	heber	lwm	ריף	ryp	—	—
—	—	217	b.at.aa	heber	blt	בוע	bwʿ	—	—
—	—	2175	t.da.aa	heber	lyp	רמם	rmm	—	—
—	—	218	b.au.aa	heber	blv	בוץ	bwṣ	—	—
—	—	2180	t.df.aa	heber	lzo	רסן	rsn	—	—
—	—	2182	t.dh.aa	heber	lzq	רסס	rss	—	—
—	—	2187	t.dm.aa	heber	mal	רעה	rʿh	—	—
—	—	220	b.av.aa	heber	blx	בוק	bwq	—	—
—	—	2203	t.eb.aa	heber	mcm	רפשׁ	rpš	—	—
—	—	2211	t.ei.aa	heber	mdb	רצף	rṣp	—	—
—	—	2218	t.ep.aa	heber	med	רקק	rqq	—	—
—	—	2220	t.er.aa	heber	mef	רשׁה	ršh	—	—
—	—	2223	t.eu.aa	heber	mep	רשׁף	ršp	—	—
—	—	2228	t.ez.aa	heber	mfc	רתת	rtt	—	—
—	—	2229	u.ab.aa	heber	mgg	שׂאר	śʾr	—	—
—	—	2236	u.ak.aa	heber	mkj	שׂדה	śdh	—	—
—	—	2239	u.al.aa	heber	mlb	שׂהר	śhr	—	—
—	—	2242	u.ao.aa	heber	mmr	שׂוך	śwk	—	—
—	—	2244	u.aq.aa	heber	mnb	שׂום	śwm	—	—
—	—	2256	u.bc.aa	heber	mrw	שׂיח	śyḥ	—	—
—	—	2257	u.bd.aa	heber	msz	שׂכה	śkh	—	—
—	—	226	b.bb.aa	heber	bmr	בזק	bzq	—	—
—	—	2261	u.bg.aa	heber	mtp	שׂכך	śkk	—	—
—	—	2262	u.bh.aa	heber	mtq	שׂכך	śkk	—	—
—	—	2269	—	heber	mzq	שׂמך	śmk	—	—
—	—	2270	u.bo.aa	heber	mzr	שׂמל	śml	—	—
—	—	2273	u.br.aa	heber	nea	שׂעף	śʿp	—	—
—	—	2274	u.bs.aa	heber	ner	שׂער	śʿr	—	—
—	—	2277	u.bv.aa	heber	neq	שׂער	śʿr	—	—
—	—	2278	u.bw.aa	heber	nff	שׂפה	śph	—	—
—	—	2282	u.bz.aa	heber	nig	שׂקק	śqq	—	—
—	—	2286	u.cd.aa	heber	nix	שׂרד	śrd	—	—
—	—	2288	u.cf.aa	heber	njh	שׂרה	śrh	—	—
—	—	2293	u.ck.aa	heber	nkx	שׂרק	śrq	—	—
—	—	2294	u.cl.aa	heber	nkw	שׂרק	śrq	—	—
—	—	2298	v.aa.aa	heber	mfd	שׁ	š	—	—
—	—	23	a.az.aa	heber	aej	אגר	ʾgr	—	—
