# GENERALT-TERVEZET: naplok/KAROLI_KK2_kulcstabla_general.py - jovahagyasra var, meg NEM elesitett
igehely_karoli	igehely_kjv	igehely_mt	osztaly	forras	megjegyzes
Ézs 16:10	16:10		KJV	szamlalas	
Ézs 16:11	16:11		KJV	szamlalas	
Ézs 16:12	16:12		KJV	szamlalas	
Ézs 16:13	16:13		KJV	szamlalas	
Ézs 16:14	16:14		KJV	szamlalas	
Ézs 17:1	17:1		KJV	szamlalas	
Ézs 17:2	17:2		KJV	szamlalas	
Ézs 17:3	17:3		KJV	szamlalas	
Ézs 17:4	17:4		KJV	szamlalas	
Ézs 17:5	17:5		KJV	szamlalas	
Ézs 17:6	17:6		KJV	szamlalas	
Ézs 17:7	17:7		KJV	szamlalas	
Ézs 17:8	17:8		KJV	szamlalas	
Ézs 17:9	17:9		KJV	szamlalas	
Ézs 17:10	17:10		KJV	szamlalas	
Ézs 17:11	17:11		KJV	szamlalas	
Ézs 17:12	17:12		KJV	szamlalas	
Ézs 17:13	17:13		KJV	szamlalas	
Ézs 17:14	17:14		KJV	szamlalas	
Ézs 18:1	18:1		KJV	szamlalas	
Ézs 18:2	18:2		KJV	szamlalas	
Ézs 18:3	18:3		KJV	szamlalas	
Ézs 18:4	18:4		KJV	szamlalas	
Ézs 18:5	18:5		KJV	szamlalas	
Ézs 18:6	18:6		KJV	szamlalas	
Ézs 18:7	18:7		KJV	szamlalas	
Ézs 19:1	19:1		KJV	szamlalas	
Ézs 19:2	19:2		KJV	szamlalas	
Ézs 19:3	19:3		KJV	szamlalas	
Ézs 19:4	19:4		KJV	szamlalas	
Ézs 19:5	19:5		KJV	szamlalas	
Ézs 19:6	19:6		KJV	szamlalas	
Ézs 19:7	19:7		KJV	szamlalas	
Ézs 19:8	19:8		KJV	szamlalas	
Ézs 19:9	19:9		KJV	szamlalas	
Ézs 19:10	19:10		KJV	szamlalas	
Ézs 19:11	19:11		KJV	szamlalas	
Ézs 19:12	19:12		KJV	szamlalas	
Ézs 19:13	19:13		KJV	szamlalas	
Ézs 19:14	19:14		KJV	szamlalas	
Ézs 19:15	19:15		KJV	szamlalas	
Ézs 19:16	19:16		KJV	szamlalas	
Ézs 19:17	19:17		KJV	szamlalas	
Ézs 19:18	19:18		KJV	szamlalas	
Ézs 19:19	19:19		KJV	szamlalas	
Ézs 19:20	19:20		KJV	szamlalas	
Ézs 19:21	19:21		KJV	szamlalas	
Ézs 19:22	19:22		KJV	szamlalas	
Ézs 19:23	19:23		KJV	szamlalas	
Ézs 19:24	19:24		KJV	szamlalas	
Ézs 19:25	19:25		KJV	szamlalas	
Ézs 20:1	20:1		KJV	szamlalas	
Ézs 20:2	20:2		KJV	szamlalas	
Ézs 20:3	20:3		KJV	szamlalas	
Ézs 20:4	20:4		KJV	szamlalas	
Ézs 20:5	20:5		KJV	szamlalas	
Ézs 20:6	20:6		KJV	szamlalas	
Ézs 21:1	21:1		KJV	szamlalas	
Ézs 21:2	21:2		KJV	szamlalas	
Ézs 21:3	21:3		KJV	szamlalas	
Ézs 21:4	21:4		KJV	szamlalas	
Ézs 21:5	21:5		KJV	szamlalas	
Ézs 21:6	21:6		KJV	szamlalas	
Ézs 21:7	21:7		KJV	szamlalas	
Ézs 21:8	21:8		KJV	szamlalas	
Ézs 21:9	21:9		KJV	szamlalas	
Ézs 21:10	21:10		KJV	szamlalas	
Ézs 21:11	21:11		KJV	szamlalas	
Ézs 21:12	21:12		KJV	szamlalas	
Ézs 21:13	21:13		KJV	szamlalas	
Ézs 21:14	21:14		KJV	szamlalas	
Ézs 21:15	21:15		KJV	szamlalas	
Ézs 21:16	21:16		KJV	szamlalas	
Ézs 21:17	21:17		KJV	szamlalas	
Ézs 22:1	22:1		KJV	szamlalas	
Ézs 22:2	22:2		KJV	szamlalas	
Ézs 22:3	22:3		KJV	szamlalas	
Ézs 22:4	22:4		KJV	szamlalas	
Ézs 22:5	22:5		KJV	szamlalas	
Ézs 22:6	22:6		KJV	szamlalas	
Ézs 22:7	22:7		KJV	szamlalas	
Ézs 22:8	22:8		KJV	szamlalas	
Ézs 22:9	22:9		KJV	szamlalas	
Ézs 22:10	22:10		KJV	szamlalas	
Ézs 22:11	22:11		KJV	szamlalas	
Ézs 22:12	22:12		KJV	szamlalas	
Ézs 22:13	22:13		KJV	szamlalas	
Ézs 22:14	22:14		KJV	szamlalas	
Ézs 22:15	22:15		KJV	szamlalas	
Ézs 22:16	22:16		KJV	szamlalas	
Ézs 22:17	22:17		KJV	szamlalas	
Ézs 22:18	22:18		KJV	szamlalas	
Ézs 22:19	22:19		KJV	szamlalas	
Ézs 22:20	22:20		KJV	szamlalas	
Ézs 22:21	22:21		KJV	szamlalas	
Ézs 22:22	22:22		KJV	szamlalas	
Ézs 22:23	22:23		KJV	szamlalas	
Ézs 22:24	22:24		KJV	szamlalas	
Ézs 22:25	22:25		KJV	szamlalas	
Ézs 23:1	23:1		KJV	szamlalas	
Ézs 23:2	23:2		KJV	szamlalas	
Ézs 23:3	23:3		KJV	szamlalas	
Ézs 23:4	23:4		KJV	szamlalas	
Ézs 23:5	23:5		KJV	szamlalas	
Ézs 23:6	23:6		KJV	szamlalas	
Ézs 23:7	23:7		KJV	szamlalas	
Ézs 23:8	23:8		KJV	szamlalas	
Ézs 23:9	23:9		KJV	szamlalas	
Ézs 23:10	23:10		KJV	szamlalas	
Ézs 23:11	23:11		KJV	szamlalas	
Ézs 23:12	23:12		KJV	szamlalas	
Ézs 23:13	23:13		KJV	szamlalas	
Ézs 23:14	23:14		KJV	szamlalas	
Ézs 23:15	23:15		KJV	szamlalas	
Ézs 23:16	23:16		KJV	szamlalas	
Ézs 23:17	23:17		KJV	szamlalas	
Ézs 23:18	23:18		KJV	szamlalas	
Ézs 24:1	24:1		KJV	szamlalas	
Ézs 24:2	24:2		KJV	szamlalas	
Ézs 24:3	24:3		KJV	szamlalas	
Ézs 24:4	24:4		KJV	szamlalas	
Ézs 24:5	24:5		KJV	szamlalas	
Ézs 24:6	24:6		KJV	szamlalas	
Ézs 24:7	24:7		KJV	szamlalas	
Ézs 24:8	24:8		KJV	szamlalas	
Ézs 24:9	24:9		KJV	szamlalas	
Ézs 24:10	24:10		KJV	szamlalas	
Ézs 24:11	24:11		KJV	szamlalas	
Ézs 24:12	24:12		KJV	szamlalas	
Ézs 24:13	24:13		KJV	szamlalas	
Ézs 24:14	24:14		KJV	szamlalas	
Ézs 24:15	24:15		KJV	szamlalas	
Ézs 24:16	24:16		KJV	szamlalas	
Ézs 24:17	24:17		KJV	szamlalas	
Ézs 24:18	24:18		KJV	szamlalas	
Ézs 24:19	24:19		KJV	szamlalas	
Ézs 24:20	24:20		KJV	szamlalas	
Ézs 24:21	24:21		KJV	szamlalas	
Ézs 24:22	24:22		KJV	szamlalas	
Ézs 24:23	24:23		KJV	szamlalas	
Ézs 25:1	25:1		KJV	szamlalas	
Ézs 25:2	25:2		KJV	szamlalas	
Ézs 25:3	25:3		KJV	szamlalas	
Ézs 25:4	25:4		KJV	szamlalas	
Ézs 25:5	25:5		KJV	szamlalas	
Ézs 25:6	25:6		KJV	szamlalas	
Ézs 25:7	25:7		KJV	szamlalas	
Ézs 25:8	25:8		KJV	szamlalas	
Ézs 25:9	25:9		KJV	szamlalas	
Ézs 25:10	25:10		KJV	szamlalas	
Ézs 25:11	25:11		KJV	szamlalas	
Ézs 25:12	25:12		KJV	szamlalas	
Ézs 26:1	26:1		KJV	szamlalas	
Ézs 26:2	26:2		KJV	szamlalas	
Ézs 26:3	26:3		KJV	szamlalas	
Ézs 26:4	26:4		KJV	szamlalas	
Ézs 26:5	26:5		KJV	szamlalas	
Ézs 26:6	26:6		KJV	szamlalas	
Ézs 26:7	26:7		KJV	szamlalas	
Ézs 26:8	26:8		KJV	szamlalas	
Ézs 26:9	26:9		KJV	szamlalas	
Ézs 26:10	26:10		KJV	szamlalas	
Ézs 26:11	26:11		KJV	szamlalas	
Ézs 26:12	26:12		KJV	szamlalas	
Ézs 26:13	26:13		KJV	szamlalas	
Ézs 26:14	26:14		KJV	szamlalas	
Ézs 26:15	26:15		KJV	szamlalas	
Ézs 26:16	26:16		KJV	szamlalas	
Ézs 26:17	26:17		KJV	szamlalas	
Ézs 26:18	26:18		KJV	szamlalas	
Ézs 26:19	26:19		KJV	szamlalas	
Ézs 26:20	26:20		KJV	szamlalas	
Ézs 26:21	26:21		KJV	szamlalas	
Ézs 27:1	27:1		KJV	szamlalas	
Ézs 27:2	27:2		KJV	szamlalas	
Ézs 27:3	27:3		KJV	szamlalas	
Ézs 27:4	27:4		KJV	szamlalas	
Ézs 27:5	27:5		KJV	szamlalas	
Ézs 27:6	27:6		KJV	szamlalas	
Ézs 27:7	27:7		KJV	szamlalas	
Ézs 27:8	27:8		KJV	szamlalas	
Ézs 27:9	27:9		KJV	szamlalas	
Ézs 27:10	27:10		KJV	szamlalas	
Ézs 27:11	27:11		KJV	szamlalas	
Ézs 27:12	27:12		KJV	szamlalas	
Ézs 27:13	27:13		KJV	szamlalas	
Ézs 28:1	28:1		KJV	szamlalas	
Ézs 28:2	28:2		KJV	szamlalas	
Ézs 28:3	28:3		KJV	szamlalas	
Ézs 28:4	28:4		KJV	szamlalas	
Ézs 28:5	28:5		KJV	szamlalas	
Ézs 28:6	28:6		KJV	szamlalas	
Ézs 28:7	28:7		KJV	szamlalas	
Ézs 28:8	28:8		KJV	szamlalas	
Ézs 28:9	28:9		KJV	szamlalas	
Ézs 28:10	28:10		KJV	szamlalas	
Ézs 28:11	28:11		KJV	szamlalas	
Ézs 28:12	28:12		KJV	szamlalas	
Ézs 28:13	28:13		KJV	szamlalas	
Ézs 28:14	28:14		KJV	szamlalas	
Ézs 28:15	28:15		KJV	szamlalas	
Ézs 28:16	28:16		KJV	szamlalas	
Ézs 28:17	28:17		KJV	szamlalas	
Ézs 28:18	28:18		KJV	szamlalas	
Ézs 28:19	28:19		KJV	szamlalas	
Ézs 28:20	28:20		KJV	szamlalas	
Ézs 28:21	28:21		KJV	szamlalas	
Ézs 28:22	28:22		KJV	szamlalas	
Ézs 28:23	28:23		KJV	szamlalas	
Ézs 28:24	28:24		KJV	szamlalas	
Ézs 28:25	28:25		KJV	szamlalas	
Ézs 28:26	28:26		KJV	szamlalas	
Ézs 28:27	28:27		KJV	szamlalas	
Ézs 28:28	28:28		KJV	szamlalas	
Ézs 28:29	28:29		KJV	szamlalas	
Ézs 29:1	29:1		KJV	szamlalas	
Ézs 29:2	29:2		KJV	szamlalas	
Ézs 29:3	29:3		KJV	szamlalas	
Ézs 29:4	29:4		KJV	szamlalas	
Ézs 29:5	29:5		KJV	szamlalas	
Ézs 29:6	29:6		KJV	szamlalas	
Ézs 29:7	29:7		KJV	szamlalas	
Ézs 29:8	29:8		KJV	szamlalas	
Ézs 29:9	29:9		KJV	szamlalas	
Ézs 29:10	29:10		KJV	szamlalas	
Ézs 29:11	29:11		KJV	szamlalas	
Ézs 29:12	29:12		KJV	szamlalas	
Ézs 29:13	29:13		KJV	szamlalas	
Ézs 29:14	29:14		KJV	szamlalas	
Ézs 29:15	29:15		KJV	szamlalas	
Ézs 29:16	29:16		KJV	szamlalas	
Ézs 29:17	29:17		KJV	szamlalas	
Ézs 29:18	29:18		KJV	szamlalas	
Ézs 29:19	29:19		KJV	szamlalas	
Ézs 29:20	29:20		KJV	szamlalas	
Ézs 29:21	29:21		KJV	szamlalas	
Ézs 29:22	29:22		KJV	szamlalas	
Ézs 29:23	29:23		KJV	szamlalas	
Ézs 29:24	29:24		KJV	szamlalas	
Ézs 30:1	30:1		KJV	szamlalas	
Ézs 30:2	30:2		KJV	szamlalas	
Ézs 30:3	30:3		KJV	szamlalas	
Ézs 30:4	30:4		KJV	szamlalas	
Ézs 30:5	30:5		KJV	szamlalas	
Ézs 30:6	30:6		KJV	szamlalas	
Ézs 30:7	30:7		KJV	szamlalas	
Ézs 30:8	30:8		KJV	szamlalas	
Ézs 30:9	30:9		KJV	szamlalas	
Ézs 30:10	30:10		KJV	szamlalas	
Ézs 30:11	30:11		KJV	szamlalas	
Ézs 30:12	30:12		KJV	szamlalas	
Ézs 30:13	30:13		KJV	szamlalas	
Ézs 30:14	30:14		KJV	szamlalas	
Ézs 30:15	30:15		KJV	szamlalas	
Ézs 30:16	30:16		KJV	szamlalas	
Ézs 30:17	30:17		KJV	szamlalas	
Ézs 30:18	30:18		KJV	szamlalas	
Ézs 30:19	30:19		KJV	szamlalas	
Ézs 30:20	30:20		KJV	szamlalas	
Ézs 30:21	30:21		KJV	szamlalas	
Ézs 30:22	30:22		KJV	szamlalas	
Ézs 30:23	30:23		KJV	szamlalas	
Ézs 30:24	30:24		KJV	szamlalas	
Ézs 30:25	30:25		KJV	szamlalas	
Ézs 30:26	30:26		KJV	szamlalas	
Ézs 30:27	30:27		KJV	szamlalas	
Ézs 30:28	30:28		KJV	szamlalas	
Ézs 30:29	30:29		KJV	szamlalas	
Ézs 30:30	30:30		KJV	szamlalas	
Ézs 30:31	30:31		KJV	szamlalas	
Ézs 30:32	30:32		KJV	szamlalas	
Ézs 30:33	30:33		KJV	szamlalas	
Ézs 31:1	31:1		KJV	szamlalas	
Ézs 31:2	31:2		KJV	szamlalas	
Ézs 31:3	31:3		KJV	szamlalas	
Ézs 31:4	31:4		KJV	szamlalas	
Ézs 31:5	31:5		KJV	szamlalas	
Ézs 31:6	31:6		KJV	szamlalas	
Ézs 31:7	31:7		KJV	szamlalas	
Ézs 31:8	31:8		KJV	szamlalas	
Ézs 31:9	31:9		KJV	szamlalas	
Ézs 32:1	32:1		KJV	szamlalas	
Ézs 32:2	32:2		KJV	szamlalas	
Ézs 32:3	32:3		KJV	szamlalas	
Ézs 32:4	32:4		KJV	szamlalas	
Ézs 32:5	32:5		KJV	szamlalas	
Ézs 32:6	32:6		KJV	szamlalas	
Ézs 32:7	32:7		KJV	szamlalas	
Ézs 32:8	32:8		KJV	szamlalas	
Ézs 32:9	32:9		KJV	szamlalas	
Ézs 32:10	32:10		KJV	szamlalas	
Ézs 32:11	32:11		KJV	szamlalas	
Ézs 32:12	32:12		KJV	szamlalas	
Ézs 32:13	32:13		KJV	szamlalas	
Ézs 32:14	32:14		KJV	szamlalas	
Ézs 32:15	32:15		KJV	szamlalas	
Ézs 32:16	32:16		KJV	szamlalas	
Ézs 32:17	32:17		KJV	szamlalas	
Ézs 32:18	32:18		KJV	szamlalas	
Ézs 32:19	32:19		KJV	szamlalas	
Ézs 32:20	32:20		KJV	szamlalas	
Ézs 33:1	33:1		KJV	szamlalas	
Ézs 33:2	33:2		KJV	szamlalas	
Ézs 33:3	33:3		KJV	szamlalas	
Ézs 33:4	33:4		KJV	szamlalas	
Ézs 33:5	33:5		KJV	szamlalas	
Ézs 33:6	33:6		KJV	szamlalas	
Ézs 33:7	33:7		KJV	szamlalas	
Ézs 33:8	33:8		KJV	szamlalas	
Ézs 33:9	33:9		KJV	szamlalas	
Ézs 33:10	33:10		KJV	szamlalas	
Ézs 33:11	33:11		KJV	szamlalas	
Ézs 33:12	33:12		KJV	szamlalas	
Ézs 33:13	33:13		KJV	szamlalas	
Ézs 33:14	33:14		KJV	szamlalas	
Ézs 33:15	33:15		KJV	szamlalas	
Ézs 33:16	33:16		KJV	szamlalas	
Ézs 33:17	33:17		KJV	szamlalas	
Ézs 33:18	33:18		KJV	szamlalas	
Ézs 33:19	33:19		KJV	szamlalas	
Ézs 33:20	33:20		KJV	szamlalas	
Ézs 33:21	33:21		KJV	szamlalas	
Ézs 33:22	33:22		KJV	szamlalas	
Ézs 33:23	33:23		KJV	szamlalas	
Ézs 33:24	33:24		KJV	szamlalas	
Ézs 34:1	34:1		KJV	szamlalas	
Ézs 34:2	34:2		KJV	szamlalas	
Ézs 34:3	34:3		KJV	szamlalas	
Ézs 34:4	34:4		KJV	szamlalas	
Ézs 34:5	34:5		KJV	szamlalas	
Ézs 34:6	34:6		KJV	szamlalas	
Ézs 34:7	34:7		KJV	szamlalas	
Ézs 34:8	34:8		KJV	szamlalas	
Ézs 34:9	34:9		KJV	szamlalas	
Ézs 34:10	34:10		KJV	szamlalas	
Ézs 34:11	34:11		KJV	szamlalas	
Ézs 34:12	34:12		KJV	szamlalas	
Ézs 34:13	34:13		KJV	szamlalas	
Ézs 34:14	34:14		KJV	szamlalas	
Ézs 34:15	34:15		KJV	szamlalas	
Ézs 34:16	34:16		KJV	szamlalas	
Ézs 34:17	34:17		KJV	szamlalas	
Ézs 35:1	35:1		KJV	szamlalas	
Ézs 35:2	35:2		KJV	szamlalas	
Ézs 35:3	35:3		KJV	szamlalas	
Ézs 35:4	35:4		KJV	szamlalas	
Ézs 35:5	35:5		KJV	szamlalas	
Ézs 35:6	35:6		KJV	szamlalas	
Ézs 35:7	35:7		KJV	szamlalas	
Ézs 35:8	35:8		KJV	szamlalas	
Ézs 35:9	35:9		KJV	szamlalas	
Ézs 35:10	35:10		KJV	szamlalas	
Ézs 36:1	36:1		KJV	szamlalas	
Ézs 36:2	36:2		KJV	szamlalas	
Ézs 36:3	36:3		KJV	szamlalas	
Ézs 36:4	36:4		KJV	szamlalas	
Ézs 36:5	36:5		KJV	szamlalas	
Ézs 36:6	36:6		KJV	szamlalas	
Ézs 36:7	36:7		KJV	szamlalas	
Ézs 36:8	36:8		KJV	szamlalas	
Ézs 36:9	36:9		KJV	szamlalas	
Ézs 36:10	36:10		KJV	szamlalas	
Ézs 36:11	36:11		KJV	szamlalas	
Ézs 36:12	36:12		KJV	szamlalas	
Ézs 36:13	36:13		KJV	szamlalas	
Ézs 36:14	36:14		KJV	szamlalas	
Ézs 36:15	36:15		KJV	szamlalas	
Ézs 36:16	36:16		KJV	szamlalas	
Ézs 36:17	36:17		KJV	szamlalas	
Ézs 36:18	36:18		KJV	szamlalas	
Ézs 36:19	36:19		KJV	szamlalas	
Ézs 36:20	36:20		KJV	szamlalas	
Ézs 36:21	36:21		KJV	szamlalas	
Ézs 36:22	36:22		KJV	szamlalas	
Ézs 37:1	37:1		KJV	szamlalas	
Ézs 37:2	37:2		KJV	szamlalas	
Ézs 37:3	37:3		KJV	szamlalas	
Ézs 37:4	37:4		KJV	szamlalas	
Ézs 37:5	37:5		KJV	szamlalas	
Ézs 37:6	37:6		KJV	szamlalas	
Ézs 37:7	37:7		KJV	szamlalas	
Ézs 37:8	37:8		KJV	szamlalas	
Ézs 37:9	37:9		KJV	szamlalas	
Ézs 37:10	37:10		KJV	szamlalas	
Ézs 37:11	37:11		KJV	szamlalas	
Ézs 37:12	37:12		KJV	szamlalas	
Ézs 37:13	37:13		KJV	szamlalas	
Ézs 37:14	37:14		KJV	szamlalas	
Ézs 37:15	37:15		KJV	szamlalas	
Ézs 37:16	37:16		KJV	szamlalas	
Ézs 37:17	37:17		KJV	szamlalas	
Ézs 37:18	37:18		KJV	szamlalas	
Ézs 37:19	37:19		KJV	szamlalas	
Ézs 37:20	37:20		KJV	szamlalas	
Ézs 37:21	37:21		KJV	szamlalas	
Ézs 37:22	37:22		KJV	szamlalas	
Ézs 37:23	37:23		KJV	szamlalas	
Ézs 37:24	37:24		KJV	szamlalas	
Ézs 37:25	37:25		KJV	szamlalas	
Ézs 37:26	37:26		KJV	szamlalas	
Ézs 37:27	37:27		KJV	szamlalas	
Ézs 37:28	37:28		KJV	szamlalas	
Ézs 37:29	37:29		KJV	szamlalas	
Ézs 37:30	37:30		KJV	szamlalas	
Ézs 37:31	37:31		KJV	szamlalas	
Ézs 37:32	37:32		KJV	szamlalas	
Ézs 37:33	37:33		KJV	szamlalas	
Ézs 37:34	37:34		KJV	szamlalas	
Ézs 37:35	37:35		KJV	szamlalas	
Ézs 37:36	37:36		KJV	szamlalas	
Ézs 37:37	37:37		KJV	szamlalas	
Ézs 37:38	37:38		KJV	szamlalas	
Ézs 38:1	38:1		KJV	szamlalas	
Ézs 38:2	38:2		KJV	szamlalas	
Ézs 38:3	38:3		KJV	szamlalas	
Ézs 38:4	38:4		KJV	szamlalas	
Ézs 38:5	38:5		KJV	szamlalas	
Ézs 38:6	38:6		KJV	szamlalas	
Ézs 38:7	38:7		KJV	szamlalas	
Ézs 38:8	38:8		KJV	szamlalas	
Ézs 38:9	38:9		KJV	szamlalas	
Ézs 38:10	38:10		KJV	szamlalas	
Ézs 38:11	38:11		KJV	szamlalas	
Ézs 38:12	38:12		KJV	szamlalas	
Ézs 38:13	38:13		KJV	szamlalas	
Ézs 38:14	38:14		KJV	szamlalas	
Ézs 38:15	38:15		KJV	szamlalas	
Ézs 38:16	38:16		KJV	szamlalas	
Ézs 38:17	38:17		KJV	szamlalas	
Ézs 38:18	38:18		KJV	szamlalas	
Ézs 38:19	38:19		KJV	szamlalas	
Ézs 38:20	38:20		KJV	szamlalas	
Ézs 38:21	38:21		KJV	szamlalas	
Ézs 38:22	38:22		KJV	szamlalas	
Ézs 39:1	39:1		KJV	szamlalas	
Ézs 39:2	39:2		KJV	szamlalas	
Ézs 39:3	39:3		KJV	szamlalas	
Ézs 39:4	39:4		KJV	szamlalas	
Ézs 39:5	39:5		KJV	szamlalas	
Ézs 39:6	39:6		KJV	szamlalas	
Ézs 39:7	39:7		KJV	szamlalas	
Ézs 39:8	39:8		KJV	szamlalas	
Ézs 40:1	40:1		KJV	szamlalas	
Ézs 40:2	40:2		KJV	szamlalas	
Ézs 40:3	40:3		KJV	szamlalas	
Ézs 40:4	40:4		KJV	szamlalas	
Ézs 40:5	40:5		KJV	szamlalas	
Ézs 40:6	40:6		KJV	szamlalas	
Ézs 40:7	40:7		KJV	szamlalas	
Ézs 40:8	40:8		KJV	szamlalas	
Ézs 40:9	40:9		KJV	szamlalas	
Ézs 40:10	40:10		KJV	szamlalas	
Ézs 40:11	40:11		KJV	szamlalas	
Ézs 40:12	40:12		KJV	szamlalas	
Ézs 40:13	40:13		KJV	szamlalas	
Ézs 40:14	40:14		KJV	szamlalas	
Ézs 40:15	40:15		KJV	szamlalas	
Ézs 40:16	40:16		KJV	szamlalas	
Ézs 40:17	40:17		KJV	szamlalas	
Ézs 40:18	40:18		KJV	szamlalas	
Ézs 40:19	40:19		KJV	szamlalas	
Ézs 40:20	40:20		KJV	szamlalas	
Ézs 40:21	40:21		KJV	szamlalas	
Ézs 40:22	40:22		KJV	szamlalas	
Ézs 40:23	40:23		KJV	szamlalas	
Ézs 40:24	40:24		KJV	szamlalas	
Ézs 40:25	40:25		KJV	szamlalas	
Ézs 40:26	40:26		KJV	szamlalas	
Ézs 40:27	40:27		KJV	szamlalas	
Ézs 40:28	40:28		KJV	szamlalas	
Ézs 40:29	40:29		KJV	szamlalas	
Ézs 40:30	40:30		KJV	szamlalas	
Ézs 40:31	40:31		KJV	szamlalas	
Ézs 41:1	41:1		KJV	szamlalas	
Ézs 41:2	41:2		KJV	szamlalas	
Ézs 41:3	41:3		KJV	szamlalas	
Ézs 41:4	41:4		KJV	szamlalas	
Ézs 41:5	41:5		KJV	szamlalas	
Ézs 41:6	41:6		KJV	szamlalas	
Ézs 41:7	41:7		KJV	szamlalas	
Ézs 41:8	41:8		KJV	szamlalas	
Ézs 41:9	41:9		KJV	szamlalas	
Ézs 41:10	41:10		KJV	szamlalas	
Ézs 41:11	41:11		KJV	szamlalas	
Ézs 41:12	41:12		KJV	szamlalas	
Ézs 41:13	41:13		KJV	szamlalas	
Ézs 41:14	41:14		KJV	szamlalas	
Ézs 41:15	41:15		KJV	szamlalas	
Ézs 41:16	41:16		KJV	szamlalas	
Ézs 41:17	41:17		KJV	szamlalas	
Ézs 41:18	41:18		KJV	szamlalas	
Ézs 41:19	41:19		KJV	szamlalas	
Ézs 41:20	41:20		KJV	szamlalas	
Ézs 41:21	41:21		KJV	szamlalas	
Ézs 41:22	41:22		KJV	szamlalas	
Ézs 41:23	41:23		KJV	szamlalas	
Ézs 41:24	41:24		KJV	szamlalas	
Ézs 41:25	41:25		KJV	szamlalas	
Ézs 41:26	41:26		KJV	szamlalas	
Ézs 41:27	41:27		KJV	szamlalas	
Ézs 41:28	41:28		KJV	szamlalas	
Ézs 41:29	41:29		KJV	szamlalas	
Ézs 42:1	42:1		KJV	szamlalas	
Ézs 42:2	42:2		KJV	szamlalas	
Ézs 42:3	42:3		KJV	szamlalas	
Ézs 42:4	42:4		KJV	szamlalas	
Ézs 42:5	42:5		KJV	szamlalas	
Ézs 42:6	42:6		KJV	szamlalas	
Ézs 42:7	42:7		KJV	szamlalas	
Ézs 42:8	42:8		KJV	szamlalas	
Ézs 42:9	42:9		KJV	szamlalas	
Ézs 42:10	42:10		KJV	szamlalas	
Ézs 42:11	42:11		KJV	szamlalas	
Ézs 42:12	42:12		KJV	szamlalas	
Ézs 42:13	42:13		KJV	szamlalas	
Ézs 42:14	42:14		KJV	szamlalas	
Ézs 42:15	42:15		KJV	szamlalas	
Ézs 42:16	42:16		KJV	szamlalas	
Ézs 42:17	42:17		KJV	szamlalas	
Ézs 42:18	42:18		KJV	szamlalas	
Ézs 42:19	42:19		KJV	szamlalas	
Ézs 42:20	42:20		KJV	szamlalas	
Ézs 42:21	42:21		KJV	szamlalas	
Ézs 42:22	42:22		KJV	szamlalas	
Ézs 42:23	42:23		KJV	szamlalas	
Ézs 42:24	42:24		KJV	szamlalas	
Ézs 42:25	42:25		KJV	szamlalas	
Ézs 43:1	43:1		KJV	szamlalas	
Ézs 43:2	43:2		KJV	szamlalas	
Ézs 43:3	43:3		KJV	szamlalas	
Ézs 43:4	43:4		KJV	szamlalas	
Ézs 43:5	43:5		KJV	szamlalas	
Ézs 43:6	43:6		KJV	szamlalas	
Ézs 43:7	43:7		KJV	szamlalas	
Ézs 43:8	43:8		KJV	szamlalas	
Ézs 43:9	43:9		KJV	szamlalas	
Ézs 43:10	43:10		KJV	szamlalas	
Ézs 43:11	43:11		KJV	szamlalas	
Ézs 43:12	43:12		KJV	szamlalas	
Ézs 43:13	43:13		KJV	szamlalas	
Ézs 43:14	43:14		KJV	szamlalas	
Ézs 43:15	43:15		KJV	szamlalas	
Ézs 43:16	43:16		KJV	szamlalas	
Ézs 43:17	43:17		KJV	szamlalas	
Ézs 43:18	43:18		KJV	szamlalas	
Ézs 43:19	43:19		KJV	szamlalas	
Ézs 43:20	43:20		KJV	szamlalas	
Ézs 43:21	43:21		KJV	szamlalas	
Ézs 43:22	43:22		KJV	szamlalas	
Ézs 43:23	43:23		KJV	szamlalas	
Ézs 43:24	43:24		KJV	szamlalas	
Ézs 43:25	43:25		KJV	szamlalas	
Ézs 43:26	43:26		KJV	szamlalas	
Ézs 43:27	43:27		KJV	szamlalas	
Ézs 43:28	43:28		KJV	szamlalas	
Ézs 44:1	44:1		KJV	szamlalas	
Ézs 44:2	44:2		KJV	szamlalas	
Ézs 44:3	44:3		KJV	szamlalas	
Ézs 44:4	44:4		KJV	szamlalas	
Ézs 44:5	44:5		KJV	szamlalas	
Ézs 44:6	44:6		KJV	szamlalas	
Ézs 44:7	44:7		KJV	szamlalas	
Ézs 44:8	44:8		KJV	szamlalas	
Ézs 44:9	44:9		KJV	szamlalas	
Ézs 44:10	44:10		KJV	szamlalas	
Ézs 44:11	44:11		KJV	szamlalas	
Ézs 44:12	44:12		KJV	szamlalas	
Ézs 44:13	44:13		KJV	szamlalas	
Ézs 44:14	44:14		KJV	szamlalas	
Ézs 44:15	44:15		KJV	szamlalas	
Ézs 44:16	44:16		KJV	szamlalas	
Ézs 44:17	44:17		KJV	szamlalas	
Ézs 44:18	44:18		KJV	szamlalas	
Ézs 44:19	44:19		KJV	szamlalas	
Ézs 44:20	44:20		KJV	szamlalas	
Ézs 44:21	44:21		KJV	szamlalas	
Ézs 44:22	44:22		KJV	szamlalas	
Ézs 44:23	44:23		KJV	szamlalas	
Ézs 44:24	44:24		KJV	szamlalas	
